,date,price
0,8/20/73,0.6735
1,8/21/73,0.671
2,8/22/73,0.658
3,8/23/73,0.6675
4,8/24/73,0.666
5,8/27/73,0.659
6,8/28/73,0.64
7,8/29/73,0.6345
8,8/30/73,0.6387
9,8/31/73,0.6402
10,9/4/73,0.6432
11,9/5/73,0.637
12,9/6/73,0.636
13,9/7/73,0.638
14,9/10/73,0.6335
15,9/11/73,0.6302
16,9/12/73,0.6365
17,9/13/73,0.645
18,9/14/73,0.6645
19,9/17/73,0.6575
20,9/18/73,0.6562
21,9/19/73,0.6515
22,9/20/73,0.648
23,9/21/73,0.6465
24,9/24/73,0.657
25,9/25/73,0.673
26,9/26/73,0.684
27,9/27/73,0.6855
28,9/28/73,0.6782
29,10/1/73,0.68
30,10/2/73,0.6847
31,10/3/73,0.6845
32,10/4/73,0.6812
33,10/5/73,0.6822
34,10/9/73,0.677
35,10/10/73,0.6795
36,10/11/73,0.6702
37,10/12/73,0.6507
38,10/15/73,0.6415
39,10/16/73,0.6433
40,10/17/73,0.642
41,10/18/73,0.6493
42,10/19/73,0.652
43,10/23/73,0.652
44,10/24/73,0.6453
45,10/25/73,0.6483
46,10/26/73,0.6478
47,10/29/73,0.6438
48,10/30/73,0.6448
49,10/31/73,0.6505
50,11/1/73,0.6544
51,11/2/73,0.6475
52,11/5/73,0.652
53,11/7/73,0.655
54,11/8/73,0.657
55,11/9/73,0.657
56,11/12/73,0.661
57,11/13/73,0.657
58,11/14/73,0.6413
59,11/15/73,0.6445
60,11/16/73,0.647
61,11/19/73,0.6503
62,11/20/73,0.64
63,11/21/73,0.6381
64,11/23/73,0.641
65,11/26/73,0.6275
66,11/27/73,0.628
67,11/28/73,0.6344
68,11/29/73,0.6498
69,11/30/73,0.6534
70,12/3/73,0.6618
71,12/4/73,0.6645
72,12/5/73,0.6655
73,12/6/73,0.664
74,12/7/73,0.6718
75,12/10/73,0.685
76,12/11/73,0.6735
77,12/12/73,0.6739
78,12/13/73,0.6698
79,12/14/73,0.667
80,12/17/73,0.6688
81,12/18/73,0.6693
82,12/19/73,0.672
83,12/20/73,0.6728
84,12/21/73,0.6733
85,12/26/73,0.6763
86,12/27/73,0.674
87,12/28/73,0.6705
88,12/31/73,0.674
89,1/2/74,0.689
90,1/3/74,0.688
91,1/4/74,0.684
92,1/7/74,0.6978
93,1/8/74,0.692
94,1/9/74,0.6903
95,1/10/74,0.6958
96,1/11/74,0.7085
97,1/14/74,0.7285
98,1/15/74,0.7195
99,1/16/74,0.7238
100,1/17/74,0.719
101,1/18/74,0.718
102,1/21/74,0.738
103,1/22/74,0.731
104,1/23/74,0.7225
105,1/24/74,0.7405
106,1/25/74,0.7485
107,1/28/74,0.7425
108,1/29/74,0.7373
109,1/30/74,0.7328
110,1/31/74,0.7265
111,2/1/74,0.7333
112,2/4/74,0.7533
113,2/5/74,0.755
114,2/6/74,0.7405
115,2/7/74,0.75
116,2/8/74,0.768
117,2/11/74,0.788
118,2/13/74,0.768
119,2/14/74,0.773
120,2/15/74,0.78
121,2/19/74,0.76
122,2/20/74,0.7425
123,2/21/74,0.7625
124,2/22/74,0.7548
125,2/25/74,0.7476
126,2/26/74,0.7625
127,2/27/74,0.7442
128,2/28/74,0.7347
129,3/1/74,0.737
130,3/4/74,0.7181
131,3/5/74,0.7025
132,3/6/74,0.719
133,3/7/74,0.72
134,3/8/74,0.7248
135,3/11/74,0.7208
136,3/12/74,0.7208
137,3/13/74,0.7233
138,3/14/74,0.7393
139,3/15/74,0.7363
140,3/18/74,0.7433
141,3/19/74,0.7318
142,3/20/74,0.7453
143,3/21/74,0.7653
144,3/22/74,0.7568
145,3/25/74,0.7368
146,3/26/74,0.72
147,3/27/74,0.734
148,3/28/74,0.7315
149,3/29/74,0.749
150,4/1/74,0.7305
151,4/2/74,0.7365
152,4/3/74,0.734
153,4/4/74,0.7425
154,4/5/74,0.726
155,4/8/74,0.708
156,4/9/74,0.712
157,4/10/74,0.716
158,4/11/74,0.714
159,4/15/74,0.71
160,4/16/74,0.69
161,4/17/74,0.6993
162,4/18/74,0.707
163,4/19/74,0.7148
164,4/22/74,0.719
165,4/23/74,0.704
166,4/24/74,0.6985
167,4/25/74,0.699
168,4/26/74,0.7088
169,4/29/74,0.7162
170,4/30/74,0.7246
171,5/1/74,0.7455
172,5/2/74,0.744
173,5/3/74,0.7415
174,5/6/74,0.7215
175,5/7/74,0.7285
176,5/8/74,0.7356
177,5/9/74,0.7458
178,5/10/74,0.7463
179,5/13/74,0.7338
180,5/14/74,0.7325
181,5/15/74,0.7125
182,5/16/74,0.7293
183,5/17/74,0.7355
184,5/20/74,0.7278
185,5/21/74,0.7328
186,5/22/74,0.731
187,5/23/74,0.7138
188,5/24/74,0.7243
189,5/28/74,0.7165
190,5/29/74,0.7255
191,5/30/74,0.7263
192,5/31/74,0.7313
193,6/3/74,0.7355
194,6/4/74,0.7325
195,6/5/74,0.7393
196,6/6/74,0.7428
197,6/7/74,0.7435
198,6/10/74,0.7505
199,6/11/74,0.7478
200,6/12/74,0.7475
201,6/13/74,0.748
202,6/14/74,0.7495
203,6/17/74,0.737
204,6/18/74,0.717
205,6/19/74,0.7318
206,6/20/74,0.726
207,6/21/74,0.7098
208,6/24/74,0.6898
209,6/25/74,0.6752
210,6/26/74,0.6914
211,6/27/74,0.6868
212,6/28/74,0.7054
213,7/1/74,0.7075
214,7/2/74,0.711
215,7/3/74,0.723
216,7/5/74,0.718
217,7/8/74,0.698
218,7/9/74,0.69
219,7/10/74,0.699
220,7/11/74,0.719
221,7/12/74,0.728
222,7/15/74,0.726
223,7/16/74,0.7292
224,7/17/74,0.7328
225,7/18/74,0.7128
226,7/19/74,0.6928
227,7/22/74,0.695
228,7/23/74,0.68
229,7/24/74,0.6985
230,7/25/74,0.69
231,7/26/74,0.697
232,7/29/74,0.6908
233,7/30/74,0.698
234,7/31/74,0.6925
235,8/1/74,0.6725
236,8/2/74,0.6635
237,8/5/74,0.649
238,8/6/74,0.646
239,8/7/74,0.626
240,8/8/74,0.625
241,8/9/74,0.6243
242,8/12/74,0.6047
243,8/13/74,0.624
244,8/14/74,0.604
245,8/15/74,0.599
246,8/16/74,0.5935
247,8/19/74,0.582
248,8/20/74,0.602
249,8/21/74,0.622
250,8/22/74,0.642
251,8/23/74,0.6615
252,8/26/74,0.7015
253,8/27/74,0.6942
254,8/28/74,0.6594
255,8/29/74,0.6381
256,8/30/74,0.6048
257,9/3/74,0.5735
258,9/4/74,0.5645
259,9/5/74,0.556
260,9/6/74,0.5615
261,9/9/74,0.5625
262,9/10/74,0.565
263,9/11/74,0.548
264,9/12/74,0.538
265,9/13/74,0.518
266,9/16/74,0.5017
267,9/17/74,0.5217
268,9/18/74,0.5045
269,9/19/74,0.5245
270,9/20/74,0.5215
271,9/23/74,0.5415
272,9/24/74,0.549
273,9/25/74,0.569
274,9/26/74,0.5615
275,9/27/74,0.562
276,9/30/74,0.542
277,10/1/74,0.5445
278,10/2/74,0.5525
279,10/3/74,0.565
280,10/4/74,0.564
281,10/7/74,0.565
282,10/8/74,0.585
283,10/9/74,0.5805
284,10/10/74,0.5845
285,10/11/74,0.5844
286,10/15/74,0.5962
287,10/16/74,0.5932
288,10/17/74,0.5858
289,10/18/74,0.5835
290,10/21/74,0.574
291,10/22/74,0.58
292,10/23/74,0.58
293,10/24/74,0.5725
294,10/25/74,0.5665
295,10/28/74,0.579
296,10/29/74,0.57
297,10/30/74,0.5759
298,10/31/74,0.576
299,11/1/74,0.572
300,11/4/74,0.572
301,11/6/74,0.58
302,11/7/74,0.5873
303,11/8/74,0.5965
304,11/12/74,0.6165
305,11/13/74,0.5997
306,11/14/74,0.609
307,11/15/74,0.608
308,11/18/74,0.6185
309,11/19/74,0.632
310,11/20/74,0.6205
311,11/21/74,0.6135
312,11/22/74,0.6075
313,11/25/74,0.5991
314,11/26/74,0.5979
315,11/27/74,0.6089
316,11/29/74,0.6144
317,12/2/74,0.6135
318,12/3/74,0.6077
319,12/4/74,0.599
320,12/5/74,0.579
321,12/6/74,0.5758
322,12/9/74,0.587
323,12/10/74,0.579
324,12/11/74,0.5825
325,12/12/74,0.5958
326,12/13/74,0.5913
327,12/16/74,0.6023
328,12/17/74,0.5935
329,12/18/74,0.5968
330,12/19/74,0.6
331,12/20/74,0.6015
332,12/23/74,0.6
333,12/27/74,0.6013
334,12/30/74,0.596
335,12/31/74,0.5962
336,1/2/75,0.5959
337,1/3/75,0.5941
338,1/6/75,0.5865
339,1/7/75,0.584
340,1/8/75,0.5825
341,1/9/75,0.576
342,1/10/75,0.5728
343,1/13/75,0.5568
344,1/14/75,0.565
345,1/15/75,0.5535
346,1/16/75,0.5465
347,1/17/75,0.549
348,1/20/75,0.546
349,1/21/75,0.5383
350,1/22/75,0.537
351,1/23/75,0.5405
352,1/24/75,0.5605
353,1/27/75,0.5523
354,1/28/75,0.5498
355,1/29/75,0.553
356,1/30/75,0.552
357,1/31/75,0.5475
358,2/3/75,0.5518
359,2/4/75,0.549
360,2/5/75,0.5396
361,2/6/75,0.54
362,2/7/75,0.5387
363,2/10/75,0.537
364,2/11/75,0.544
365,2/13/75,0.564
366,2/14/75,0.557
367,2/18/75,0.537
368,2/19/75,0.522
369,2/20/75,0.5225
370,2/21/75,0.5275
371,2/24/75,0.5205
372,2/25/75,0.523
373,2/26/75,0.5187
374,2/27/75,0.516
375,2/28/75,0.514
376,3/3/75,0.5075
377,3/4/75,0.5185
378,3/5/75,0.513
379,3/6/75,0.5145
380,3/7/75,0.522
381,3/10/75,0.523
382,3/11/75,0.523
383,3/12/75,0.516
384,3/13/75,0.515
385,3/14/75,0.5085
386,3/17/75,0.502
387,3/18/75,0.5092
388,3/19/75,0.508
389,3/20/75,0.506
390,3/21/75,0.5098
391,3/24/75,0.51
392,3/25/75,0.514
393,3/26/75,0.5162
394,3/27/75,0.519
395,3/31/75,0.519
396,4/1/75,0.5105
397,4/2/75,0.4943
398,4/3/75,0.5005
399,4/4/75,0.4885
400,4/7/75,0.4915
401,4/8/75,0.484
402,4/9/75,0.4775
403,4/10/75,0.47
404,4/11/75,0.463
405,4/14/75,0.469
406,4/15/75,0.475
407,4/16/75,0.47
408,4/17/75,0.475
409,4/18/75,0.4795
410,4/21/75,0.49
411,4/22/75,0.4795
412,4/23/75,0.4735
413,4/24/75,0.468
414,4/25/75,0.4739
415,4/28/75,0.4756
416,4/29/75,0.4798
417,4/30/75,0.4855
418,5/1/75,0.496
419,5/2/75,0.5
420,5/5/75,0.5005
421,5/6/75,0.519
422,5/7/75,0.5032
423,5/8/75,0.5143
424,5/9/75,0.516
425,5/12/75,0.514
426,5/13/75,0.5025
427,5/14/75,0.5075
428,5/15/75,0.5078
429,5/16/75,0.5195
430,5/19/75,0.525
431,5/20/75,0.5238
432,5/21/75,0.532
433,5/22/75,0.545
434,5/23/75,0.5465
435,5/27/75,0.546
436,5/28/75,0.5325
437,5/29/75,0.535
438,5/30/75,0.5411
439,6/2/75,0.54
440,6/3/75,0.547
441,6/4/75,0.558
442,6/5/75,0.561
443,6/6/75,0.5725
444,6/9/75,0.5903
445,6/10/75,0.5845
446,6/11/75,0.5915
447,6/12/75,0.585
448,6/13/75,0.5945
449,6/16/75,0.5958
450,6/17/75,0.5758
451,6/18/75,0.5645
452,6/19/75,0.5575
453,6/20/75,0.5545
454,6/23/75,0.5345
455,6/24/75,0.5208
456,6/25/75,0.5376
457,6/26/75,0.5331
458,6/27/75,0.5436
459,6/30/75,0.548
460,7/1/75,0.5443
461,7/2/75,0.536
462,7/3/75,0.5305
463,7/7/75,0.5413
464,7/8/75,0.5495
465,7/9/75,0.5438
466,7/10/75,0.5405
467,7/11/75,0.5472
468,7/14/75,0.5465
469,7/15/75,0.5448
470,7/16/75,0.55
471,7/17/75,0.57
472,7/18/75,0.59
473,7/21/75,0.61
474,7/22/75,0.65
475,7/23/75,0.69
476,7/24/75,0.73
477,7/25/75,0.77
478,7/28/75,0.81
479,7/29/75,0.8223
480,7/30/75,0.8345
481,7/31/75,0.8405
482,8/1/75,0.849
483,8/4/75,0.879
484,8/5/75,0.854
485,8/6/75,0.85
486,8/7/75,0.8335
487,8/8/75,0.848
488,8/11/75,0.839
489,8/12/75,0.836
490,8/13/75,0.8375
491,8/14/75,0.8435
492,8/15/75,0.862
493,8/18/75,0.8665
494,8/19/75,0.8617
495,8/20/75,0.86
496,8/21/75,0.8437
497,8/22/75,0.8385
498,8/25/75,0.821
499,8/26/75,0.8337
500,8/27/75,0.8415
501,8/28/75,0.8434
502,8/29/75,0.8376
503,9/2/75,0.823
504,9/3/75,0.8015
505,9/4/75,0.816
506,9/5/75,0.8135
507,9/8/75,0.7945
508,9/9/75,0.797
509,9/10/75,0.784
510,9/11/75,0.785
511,9/12/75,0.8051
512,9/15/75,0.822
513,9/16/75,0.8247
514,9/17/75,0.8178
515,9/18/75,0.822
516,9/19/75,0.8335
517,9/22/75,0.829
518,9/23/75,0.8365
519,9/24/75,0.829
520,9/25/75,0.8248
521,9/26/75,0.8215
522,9/29/75,0.816
523,9/30/75,0.8093
524,10/1/75,0.809
525,10/2/75,0.811
526,10/3/75,0.819
527,10/6/75,0.8215
528,10/7/75,0.8115
529,10/8/75,0.8
530,10/9/75,0.81
531,10/10/75,0.8125
532,10/14/75,0.81
533,10/15/75,0.805
534,10/16/75,0.8137
535,10/17/75,0.8187
536,10/20/75,0.8122
537,10/21/75,0.8095
538,10/22/75,0.8035
539,10/23/75,0.8055
540,10/24/75,0.802
541,10/27/75,0.8075
542,10/28/75,0.808
543,10/29/75,0.8119
544,10/30/75,0.8083
545,10/31/75,0.801
546,11/3/75,0.791
547,11/5/75,0.7765
548,11/6/75,0.7737
549,11/7/75,0.773
550,11/10/75,0.7715
551,11/12/75,0.757
552,11/13/75,0.7582
553,11/14/75,0.767
554,11/17/75,0.7665
555,11/18/75,0.7753
556,11/19/75,0.7685
557,11/20/75,0.7825
558,11/24/75,0.7775
559,11/25/75,0.777
560,11/26/75,0.7802
561,11/28/75,0.8012
562,12/1/75,0.7935
563,12/2/75,0.7965
564,12/3/75,0.7968
565,12/4/75,0.7948
566,12/5/75,0.794
567,12/8/75,0.81
568,12/9/75,0.8088
569,12/10/75,0.8235
570,12/11/75,0.826
571,12/12/75,0.8345
572,12/15/75,0.8545
573,12/16/75,0.8605
574,12/17/75,0.8548
575,12/18/75,0.8715
576,12/19/75,0.8686
577,12/22/75,0.879
578,12/23/75,0.8775
579,12/24/75,0.875
580,12/29/75,0.871
581,12/30/75,0.871
582,12/31/75,0.8725
583,1/5/76,0.871
584,1/6/76,0.869
585,1/7/76,0.889
586,1/8/76,0.909
587,1/9/76,0.9165
588,1/12/76,0.9365
589,1/13/76,0.932
590,1/14/76,0.9447
591,1/15/76,0.941
592,1/16/76,0.945
593,1/19/76,0.965
594,1/20/76,0.967
595,1/21/76,0.9562
596,1/22/76,0.9505
597,1/23/76,0.935
598,1/26/76,0.9175
599,1/27/76,0.9375
600,1/28/76,0.9535
601,1/29/76,0.9465
602,1/30/76,0.95
603,2/2/76,0.9675
604,2/3/76,0.9605
605,2/4/76,0.9745
606,2/5/76,0.9895
607,2/6/76,1.0095
608,2/9/76,1.0295
609,2/10/76,1.0133
610,2/11/76,1.023
611,2/13/76,1.0335
612,2/17/76,1.0135
613,2/18/76,1.0105
614,2/19/76,1.0114
615,2/20/76,0.9914
616,2/23/76,0.9835
617,2/24/76,0.988
618,2/25/76,0.973
619,2/26/76,0.9551
620,2/27/76,0.9627
621,3/1/76,0.9515
622,3/2/76,0.9657
623,3/3/76,0.971
624,3/4/76,0.983
625,3/5/76,0.988
626,3/8/76,0.9815
627,3/9/76,0.9854
628,3/10/76,0.986
629,3/11/76,0.974
630,3/12/76,0.9793
631,3/15/76,0.9612
632,3/16/76,0.961
633,3/17/76,0.981
634,3/18/76,0.998
635,3/19/76,0.996
636,3/22/76,1.016
637,3/23/76,1.0245
638,3/24/76,1.039
639,3/25/76,1.0413
640,3/26/76,1.0392
641,3/29/76,1.0592
642,3/30/76,1.067
643,3/31/76,1.087
644,4/1/76,1.107
645,4/2/76,1.1235
646,4/5/76,1.1435
647,4/6/76,1.1635
648,4/7/76,1.1475
649,4/8/76,1.1675
650,4/9/76,1.1875
651,4/12/76,1.2075
652,4/13/76,1.198
653,4/14/76,1.218
654,4/15/76,1.2355
655,4/19/76,1.2555
656,4/20/76,1.2755
657,4/21/76,1.2555
658,4/22/76,1.2755
659,4/23/76,1.2835
660,4/26/76,1.339
661,4/27/76,1.3047
662,4/28/76,1.2753
663,4/29/76,1.2915
664,4/30/76,1.2593
665,5/3/76,1.225
666,5/4/76,1.2445
667,5/5/76,1.2745
668,5/6/76,1.3045
669,5/7/76,1.3345
670,5/10/76,1.3375
671,5/11/76,1.3515
672,5/12/76,1.3815
673,5/13/76,1.401
674,5/14/76,1.395
675,5/17/76,1.3845
676,5/18/76,1.3545
677,5/19/76,1.3455
678,5/20/76,1.3755
679,5/21/76,1.4025
680,5/24/76,1.3915
681,5/25/76,1.4213
682,5/26/76,1.413
683,5/27/76,1.383
684,5/28/76,1.4105
685,6/1/76,1.403
686,6/2/76,1.405
687,6/3/76,1.414
688,6/4/76,1.404
689,6/7/76,1.391
690,6/8/76,1.421
691,6/9/76,1.451
692,6/10/76,1.481
693,6/11/76,1.511
694,6/14/76,1.501
695,6/15/76,1.5075
696,6/16/76,1.5375
697,6/17/76,1.56
698,6/18/76,1.565
699,6/21/76,1.554
700,6/22/76,1.546
701,6/23/76,1.516
702,6/24/76,1.5
703,6/25/76,1.5374
704,6/28/76,1.5248
705,6/29/76,1.513
706,6/30/76,1.5276
707,7/1/76,1.529
708,7/2/76,1.5125
709,7/6/76,1.4825
710,7/7/76,1.4525
711,7/8/76,1.4415
712,7/9/76,1.4115
713,7/12/76,1.3815
714,7/13/76,1.3515
715,7/14/76,1.3235
716,7/15/76,1.2935
717,7/16/76,1.2635
718,7/19/76,1.2335
719,7/20/76,1.2635
720,7/21/76,1.279
721,7/22/76,1.2635
722,7/23/76,1.2935
723,7/26/76,1.3235
724,7/27/76,1.3405
725,7/28/76,1.3705
726,7/29/76,1.4005
727,7/30/76,1.4175
728,8/2/76,1.4475
729,8/3/76,1.441
730,8/4/76,1.464
731,8/5/76,1.4795
732,8/6/76,1.502
733,8/9/76,1.472
734,8/10/76,1.4765
735,8/11/76,1.486
736,8/12/76,1.516
737,8/13/76,1.546
738,8/16/76,1.576
739,8/17/76,1.606
740,8/18/76,1.605
741,8/19/76,1.61
742,8/20/76,1.5802
743,8/23/76,1.57
744,8/24/76,1.5965
745,8/25/76,1.675
746,8/26/76,1.6216
747,8/27/76,1.561
748,8/30/76,1.5194
749,8/31/76,1.5128
750,9/1/76,1.4998
751,9/2/76,1.5298
752,9/3/76,1.5385
753,9/7/76,1.5685
754,9/8/76,1.5785
755,9/9/76,1.557
756,9/10/76,1.587
757,9/13/76,1.5775
758,9/14/76,1.5555
759,9/15/76,1.5515
760,9/16/76,1.549
761,9/17/76,1.53
762,9/20/76,1.5
763,9/21/76,1.5125
764,9/22/76,1.532
765,9/23/76,1.562
766,9/24/76,1.616
767,9/27/76,1.67
768,9/28/76,1.6495
769,9/29/76,1.661
770,9/30/76,1.6625
771,10/1/76,1.69
772,10/4/76,1.6925
773,10/5/76,1.7175
774,10/6/76,1.695
775,10/7/76,1.735
776,10/8/76,1.745
777,10/12/76,1.77
778,10/13/76,1.767
779,10/14/76,1.707
780,10/15/76,1.75
781,10/18/76,1.7775
782,10/19/76,1.755
783,10/20/76,1.7305
784,10/21/76,1.7425
785,10/22/76,1.735
786,10/25/76,1.705
787,10/26/76,1.68
788,10/27/76,1.76
789,10/28/76,1.7825
790,10/29/76,1.785
791,11/1/76,1.775
792,11/3/76,1.77
793,11/4/76,1.7865
794,11/5/76,1.813
795,11/8/76,1.8275
796,11/9/76,1.83
797,11/10/76,1.835
798,11/12/76,1.855
799,11/15/76,1.84
800,11/16/76,1.835
801,11/17/76,1.79
802,11/18/76,1.7888
803,11/19/76,1.825
804,11/22/76,1.8563
805,11/23/76,1.8275
806,11/24/76,1.8188
807,11/26/76,1.8499
808,11/29/76,1.8849
809,11/30/76,1.8713
810,12/1/76,1.8926
811,12/2/76,1.9038
812,12/3/76,1.9338
813,12/6/76,1.96
814,12/7/76,1.93
815,12/8/76,1.96
816,12/9/76,1.9856
817,12/10/76,1.995
818,12/13/76,2.025
819,12/14/76,2.0545
820,12/15/76,2.0419
821,12/16/76,2.0719
822,12/17/76,2.1019
823,12/20/76,2.1295
824,12/21/76,2.1595
825,12/22/76,2.1895
826,12/23/76,2.1953
827,12/27/76,2.214
828,12/28/76,2.16
829,12/29/76,2.1798
830,12/30/76,2.2445
831,1/3/77,2.2856
832,1/4/77,2.2804
833,1/5/77,2.2268
834,1/6/77,2.2006
835,1/7/77,2.1144
836,1/10/77,1.9752
837,1/11/77,2.1445
838,1/12/77,2.2267
839,1/13/77,2.2142
840,1/14/77,2.2377
841,1/17/77,2.1925
842,1/18/77,2.1591
843,1/19/77,2.1232
844,1/20/77,2.199
845,1/21/77,2.1975
846,1/24/77,2.1488
847,1/25/77,2.1806
848,1/26/77,2.2185
849,1/27/77,2.225
850,1/28/77,2.2018
851,1/31/77,2.2293
852,2/1/77,2.2108
853,2/2/77,2.2375
854,2/3/77,2.251
855,2/4/77,2.2764
856,2/7/77,2.359
857,2/8/77,2.2969
858,2/9/77,2.3525
859,2/10/77,2.357
860,2/11/77,2.3728
861,2/14/77,2.41
862,2/15/77,2.4392
863,2/16/77,2.4147
864,2/17/77,2.4645
865,2/18/77,2.519
866,2/22/77,2.4959
867,2/23/77,2.5555
868,2/24/77,2.668
869,2/25/77,2.6969
870,2/28/77,2.7098
871,3/1/77,2.7149
872,3/2/77,2.7549
873,3/3/77,2.7949
874,3/4/77,2.8349
875,3/7/77,2.8749
876,3/8/77,2.9149
877,3/9/77,2.9505
878,3/10/77,2.9105
879,3/11/77,2.9001
880,3/14/77,2.9401
881,3/15/77,2.9801
882,3/16/77,3.0201
883,3/17/77,3.0601
884,3/18/77,3.1001
885,3/21/77,3.1401
886,3/22/77,3.1801
887,3/23/77,3.2026
888,3/24/77,3.1426
889,3/25/77,3.19
890,3/28/77,3.1019
891,3/29/77,3.1869
892,3/30/77,3.085
893,3/31/77,3.0875
894,4/1/77,3.1344
895,4/4/77,3.0748
896,4/5/77,3.1357
897,4/6/77,3.17
898,4/7/77,3.2275
899,4/11/77,3.2697
900,4/12/77,3.3363
901,4/13/77,3.2988
902,4/14/77,3.3563
903,4/15/77,3.345
904,4/18/77,3.2553
905,4/19/77,3.1855
906,4/20/77,3.13
907,4/21/77,3.09
908,4/22/77,3.1875
909,4/25/77,3.15
910,4/26/77,3.0629
911,4/27/77,3.0147
912,4/28/77,3.0798
913,4/29/77,3.0099
914,5/2/77,2.9599
915,5/3/77,2.8999
916,5/4/77,2.955
917,5/5/77,2.895
918,5/6/77,2.835
919,5/9/77,2.775
920,5/10/77,2.7163
921,5/11/77,2.7763
922,5/12/77,2.7599
923,5/13/77,2.7123
924,5/16/77,2.7723
925,5/17/77,2.8323
926,5/18/77,2.8923
927,5/19/77,2.9523
928,5/20/77,3.0123
929,5/23/77,3.0723
930,5/24/77,3.0335
931,5/25/77,2.88
932,5/26/77,2.9095
933,5/27/77,2.845
934,5/31/77,2.7312
935,6/1/77,2.665
936,6/2/77,2.635
937,6/3/77,2.63
938,6/6/77,2.7783
939,6/7/77,2.7666
940,6/8/77,2.76
941,6/9/77,2.7033
942,6/10/77,2.6264
943,6/13/77,2.54
944,6/14/77,2.503
945,6/15/77,2.3728
946,6/16/77,2.2443
947,6/17/77,2.55
948,6/20/77,2.6829
949,6/21/77,2.6896
950,6/22/77,2.91
951,6/23/77,2.8113
952,6/24/77,2.73
953,6/27/77,2.6718
954,6/28/77,2.5868
955,6/29/77,2.4675
956,6/30/77,2.4614
957,7/1/77,2.3339
958,7/5/77,2.3939
959,7/6/77,2.3975
960,7/7/77,2.3375
961,7/8/77,2.3927
962,7/11/77,2.3852
963,7/12/77,2.3295
964,7/13/77,2.3395
965,7/15/77,2.3833
966,7/18/77,2.3233
967,7/19/77,2.2633
968,7/20/77,2.2033
969,7/21/77,2.1433
970,7/22/77,2.0833
971,7/25/77,2.0233
972,7/26/77,1.8919
973,7/27/77,1.92
974,7/28/77,2.07
975,7/29/77,2.22
976,8/1/77,2.0892
977,8/2/77,2.0838
978,8/3/77,2.1
979,8/4/77,2.0
980,8/5/77,1.885
981,8/8/77,1.87
982,8/9/77,2.0388
983,8/10/77,2.0511
984,8/11/77,1.996
985,8/12/77,2.0472
986,8/15/77,2.062
987,8/16/77,2.1008
988,8/17/77,2.0426
989,8/18/77,2.0225
990,8/19/77,2.04
991,8/22/77,2.0554
992,8/23/77,2.0313
993,8/24/77,2.1025
994,8/25/77,2.054
995,8/26/77,1.9781
996,8/29/77,1.883
997,8/30/77,1.8959
998,8/31/77,1.836
999,9/1/77,1.8325
1000,9/2/77,1.8381
1001,9/6/77,1.8
1002,9/7/77,1.76
1003,9/8/77,1.7638
1004,9/9/77,1.78
1005,9/12/77,1.82
1006,9/13/77,1.8
1007,9/14/77,1.8396
1008,9/15/77,1.8355
1009,9/16/77,1.8327
1010,9/19/77,1.8727
1011,9/20/77,1.8606
1012,9/21/77,1.8206
1013,9/22/77,1.7806
1014,9/23/77,1.7206
1015,9/26/77,1.645
1016,9/27/77,1.675
1017,9/28/77,1.7097
1018,9/29/77,1.6568
1019,9/30/77,1.655
1020,10/3/77,1.6675
1021,10/4/77,1.5897
1022,10/5/77,1.5582
1023,10/6/77,1.6003
1024,10/7/77,1.6127
1025,10/11/77,1.6456
1026,10/12/77,1.627
1027,10/13/77,1.6088
1028,10/14/77,1.565
1029,10/17/77,1.6075
1030,10/18/77,1.5754
1031,10/19/77,1.5782
1032,10/20/77,1.5
1033,10/21/77,1.4906
1034,10/24/77,1.54
1035,10/25/77,1.615
1036,10/26/77,1.605
1037,10/27/77,1.66
1038,10/28/77,1.76
1039,10/31/77,1.845
1040,11/1/77,1.8043
1041,11/2/77,1.735
1042,11/3/77,1.7893
1043,11/4/77,1.9235
1044,11/7/77,1.9525
1045,11/9/77,2.004
1046,11/10/77,2.015
1047,11/14/77,1.9681
1048,11/15/77,1.95
1049,11/16/77,2.059
1050,11/17/77,2.1601
1051,11/18/77,2.113
1052,11/21/77,2.13
1053,11/22/77,2.0975
1054,11/23/77,2.065
1055,11/25/77,2.0267
1056,11/28/77,1.951
1057,11/29/77,1.8868
1058,11/30/77,1.7956
1059,12/1/77,1.7025
1060,12/2/77,1.6978
1061,12/5/77,1.7378
1062,12/6/77,1.7778
1063,12/7/77,1.8378
1064,12/8/77,1.8933
1065,12/9/77,1.8788
1066,12/12/77,1.83
1067,12/13/77,1.8642
1068,12/14/77,1.835
1069,12/15/77,1.775
1070,12/16/77,1.785
1071,12/19/77,1.7787
1072,12/20/77,1.8187
1073,12/21/77,1.8392
1074,12/22/77,1.8513
1075,12/23/77,1.9066
1076,12/27/77,1.9246
1077,12/28/77,1.91
1078,12/29/77,1.9431
1079,12/30/77,1.9203
1080,1/3/78,1.9517
1081,1/4/78,1.973
1082,1/5/78,1.95
1083,1/6/78,1.96
1084,1/9/78,1.9718
1085,1/10/78,2.0
1086,1/11/78,1.985
1087,1/12/78,1.98
1088,1/13/78,1.9805
1089,1/16/78,2.0125
1090,1/17/78,1.995
1091,1/18/78,1.9501
1092,1/19/78,1.9667
1093,1/23/78,1.9366
1094,1/24/78,1.9096
1095,1/25/78,1.945
1096,1/26/78,1.9025
1097,1/27/78,1.8868
1098,1/30/78,1.92
1099,1/31/78,1.9
1100,2/1/78,1.9
1101,2/2/78,1.9175
