county_fips,dem_share_2000,dem_share_2004,dem_share_2008,dem_share_2012,dem_share_2016,dem_share_2020,dem_share_2024,total_votes_2000,total_votes_2004,total_votes_2008,total_votes_2012,total_votes_2016,total_votes_2020,total_votes_2024
21177,0.5328874968255312,0.4957788569293986,0.49107988632775496,0.3806750179526051,0.2583497828661666,0.25242165242165243,0.22512740970529582,11956.0,13479.0,12889.0,12739.0,13060.0,14229.0,13692.0
21179,0.4153846153846154,0.3910098891219658,0.4301691676501995,0.41626558739881864,0.3238862320664485,0.31400987287580273,0.28869588336952184,13488.0,16844.0,18146.0,18533.0,20802.0,23245.0,22852.0
21181,0.3812811660912927,0.4393139841688654,0.4377150722642808,0.37455551165547213,0.28680758017492713,0.2839726434730895,0.2516030534351145,2673.0,3059.0,2970.0,2581.0,2841.0,3396.0,3319.0
21183,0.3789582377237265,0.36496276916884685,0.4164785553047404,0.3158506926086497,0.20754340451007783,0.21882395776442745,0.1943748259537733,8882.0,10028.0,9938.0,9646.0,10398.0,11127.0,10937.0
21185,0.3146951958013726,0.3005840556526915,0.3448632617167293,0.3140827356470308,0.3340599277743436,0.3903646884672319,0.38480241536858417,20268.0,27132.0,29316.0,29884.0,32853.0,37936.0,38210.0
21187,0.3506036217303823,0.34369014683975313,0.3632854385588677,0.3356440071556351,0.22092781360515915,0.20371057513914656,0.18222058281077094,4070.0,4741.0,4751.0,4557.0,5001.0,5456.0,5500.0
21189,0.18781163434903048,0.21629778672032193,0.22951807228915663,0.18117797695262483,0.14797687861271677,0.11452810180275716,0.11105032822757112,1826.0,1999.0,1686.0,1580.0,1759.0,1895.0,1839.0
21191,0.3542638947815019,0.3241436925647452,0.35542696826231807,0.3433056325023084,0.20180305131761442,0.19335966066988444,0.1778627076289872,4803.0,6025.0,5802.0,5534.0,6007.0,6925.0,6900.0
21193,0.5098945810985759,0.4660395270561837,0.3374485596707819,0.20293447011004262,0.2074995142801632,0.22449369507069164,0.19900799676080574,11000.0,11655.0,10375.0,10241.0,10572.0,10606.0,9992.0
21195,0.5529330516737082,0.5261338443617781,0.4294409377817854,0.2429850232398003,0.17813293378282766,0.19338928443578218,0.16976675524062593,24935.0,26770.0,22643.0,23636.0,24665.0,25368.0,23950.0
21197,0.4706985466479137,0.45563209076175043,0.42125662994696045,0.3693570451436389,0.2658307210031348,0.25277366863905326,0.22293961260919104,4362.0,4960.0,4972.0,4481.0,4957.0,5505.0,5360.0
21199,0.25470366886171214,0.22981390947800032,0.21962910576771963,0.1936940443752433,0.1552194762080413,0.18209291110753897,0.1704031590344564,21541.0,25516.0,25766.0,26003.0,28041.0,31537.0,31735.0
21201,0.35118434603501547,0.38134810710988,0.4583333333333333,0.36996735582154516,0.22629969418960244,0.22251539138082674,0.1902654867256637,998.0,1090.0,1015.0,935.0,1013.0,1146.0,1144.0
21203,0.2272551296941541,0.2155453951665578,0.22863628993027404,0.17910204081632652,0.14025137952176578,0.1470626377901699,0.1293793465424485,5247.0,6166.0,6274.0,6216.0,6691.0,7783.0,7724.0
21205,0.49709261097716634,0.5285996055226825,0.5104623480766821,0.4600562023283822,0.389066005431574,0.3929511849301195,0.3588792748248867,7226.0,8706.0,8154.0,7665.0,8848.0,10058.0,9873.0
21207,0.24505588993981084,0.22773422439275157,0.21352749047359826,0.18547041458092672,0.13738059326294622,0.15042444821731749,0.13602357742008614,7074.0,7821.0,7475.0,7909.0,8174.0,8939.0,8893.0
21209,0.40762812872467225,0.37370753323485967,0.3956089053041962,0.37266834891890555,0.33886765933148855,0.3729172550127083,0.3590330962800875,13786.0,17050.0,19730.0,20573.0,24200.0,28950.0,29769.0
21211,0.3547148684315764,0.3260224885703695,0.3750136447986028,0.36007381676074685,0.32230895645028756,0.3491569390402075,0.32351724708412605,12738.0,16313.0,18540.0,18663.0,20580.0,23542.0,24620.0
21213,0.4490611961057024,0.38983292874482367,0.3847753743760399,0.3783012134189864,0.29691178507131977,0.3128719803944451,0.27761090573012936,5824.0,7043.0,7309.0,7093.0,7531.0,8732.0,8776.0
21215,0.33035714285714285,0.29030356616563513,0.31898189185766745,0.30803625377643506,0.21070527585828672,0.22454956953936275,0.21292540998060308,4772.0,6822.0,8049.0,8431.0,9515.0,11429.0,11480.0
21217,0.3120456324795884,0.29131625268922356,0.2948849343147303,0.303156146179402,0.23480180263036882,0.2400097268379671,0.2129101578642863,9051.0,10295.0,10860.0,10950.0,11306.0,12510.0,12261.0
21219,0.36117817479478515,0.3150221846608916,0.3162533306005329,0.30172043010752686,0.22389342501074344,0.22843025465602432,0.20770750988142292,4187.0,4754.0,4941.0,4718.0,4779.0,5351.0,5112.0
21221,0.4026717557251908,0.33712308452792883,0.34902874902874903,0.31876412961567446,0.24347959496778152,0.2460840890354493,0.23468956778825847,5344.0,6111.0,6527.0,6742.0,6751.0,7375.0,7196.0
21223,0.39131875414181577,0.3797872340425532,0.39860327692720926,0.3884747706422018,0.24082191780821918,0.23873555083746167,0.21944840703756538,3081.0,3790.0,3812.0,3543.0,3798.0,4319.0,4249.0
21225,0.48092900302114805,0.40424814565070805,0.47332883187035785,0.32931999321688993,0.22065649867374004,0.23544810594394827,0.20474678255055992,5368.0,5977.0,6034.0,5979.0,6211.0,6576.0,6058.0
21227,0.3757519666820916,0.3633642773804089,0.40467683569236407,0.38910370696242097,0.3717434650189531,0.41419278751359023,0.3766517066890768,32975.0,39711.0,44145.0,43903.0,48454.0,55351.0,56891.0
21229,0.3238560639715682,0.33134729963482606,0.3638113570741097,0.3231990704879938,0.2613657279587705,0.2683643486777669,0.245162322085399,4588.0,5236.0,5275.0,5219.0,5636.0,6223.0,6341.0
21231,0.36232565428616204,0.342273976187361,0.31135945678313764,0.25965845464725645,0.18341450910023072,0.18619934282584885,0.16699433329478433,6474.0,7685.0,7196.0,7210.0,7992.0,9240.0,8733.0
21233,0.4788449969921797,0.4180729450190528,0.4403906393956145,0.32855547282204023,0.21997516409437645,0.23859411963501184,0.20994173343044428,5072.0,5547.0,5540.0,5470.0,5805.0,5991.0,5556.0
21235,0.35344307506679307,0.29422622563496753,0.25809319208830284,0.20774293457220286,0.15449585170790045,0.16879423242277927,0.14989279013669257,11774.0,13629.0,13704.0,13072.0,13774.0,15347.0,15075.0
21237,0.472742405326675,0.5573665707893896,0.5146501206480524,0.3876092136616362,0.2944857254595229,0.28576294277929154,0.24158485273492286,2425.0,3155.0,2968.0,2559.0,2635.0,2979.0,2915.0
21239,0.404147698533131,0.3923973022685469,0.4135066216994324,0.4034870269376962,0.39178190438561833,0.4384904646790223,0.42731786953268486,10137.0,11502.0,12297.0,12332.0,13563.0,15211.0,14993.0
22001,0.3916145512199419,0.35719424460431654,0.26767215112736137,0.24763127099769733,0.21037313432835822,0.1941224722707657,0.16260246964823077,23238.0,25230.0,26710.0,26835.0,27389.0,28425.0,36442.0
22003,0.49238897974588,0.4244765423804725,0.3134215091066782,0.2872036874451273,0.23470411233701102,0.21772361082420988,0.2032733224222586,8292.0,9124.0,9467.0,9307.0,9245.0,9810.0,11837.0
22005,0.4431678972287521,0.361378703128237,0.31887755102040816,0.32564485609003085,0.313118835401661,0.3339390367678355,0.3202453632707387,30844.0,39100.0,46571.0,51073.0,54678.0,62325.0,97504.0
22007,0.5433922996878252,0.529333712444318,0.442954270280339,0.4386822921472732,0.3692813527477689,0.34519092219020175,0.35890485226348606,10053.0,10735.0,10960.0,10992.0,10904.0,11235.0,14100.0
22009,0.4776193870277976,0.45660426757428985,0.38199601521463505,0.36287096196333674,0.31080246913580245,0.29276180396307405,0.29275019700551613,14653.0,15525.0,16938.0,17032.0,16586.0,17292.0,21166.0
22011,0.3348561759729272,0.2790803897685749,0.2227137573428095,0.20286944045911048,0.16355683138541452,0.15772166035862753,0.18147720715522217,12205.0,13281.0,14074.0,14225.0,15078.0,16357.0,22873.0
22013,0.5107752170008979,0.4848095849379546,0.4873048200950441,0.4894124246248773,0.45446623093681915,0.4407875826386893,0.4671497584541063,7006.0,7157.0,7430.0,7203.0,7005.0,7050.0,8339.0
22015,0.3394203145888443,0.29079018816252333,0.279714581452199,0.27023193726013683,0.26272472202016,0.29146196218549947,0.2557478687677603,35915.0,42705.0,45826.0,48562.0,49848.0,54655.0,79567.0
22017,0.5038320065297816,0.48796106798955025,0.5145119962730026,0.5252622148215853,0.5218413683419684,0.5343689094452686,0.5017642201146117,95639.0,106595.0,108220.0,111765.0,105804.0,104912.0,135086.0
22019,0.4710645094090688,0.4163214634084546,0.3748032667021923,0.35356381453452856,0.3267111458993378,0.32057546145494026,0.2787950539331755,73636.0,79698.0,82131.0,81726.0,83785.0,82663.0,119648.0
22021,0.3254310344827586,0.2949701619778346,0.23223930203572912,0.218213058419244,0.17093275488069415,0.15780554967167973,0.11510441962117533,4328.0,4752.0,4893.0,4716.0,4692.0,4762.0,6404.0
22023,0.35625620655412116,0.2999780557384244,0.1655861696380335,0.11123227917121047,0.09024867281363509,0.08110137672090113,0.06914546640574037,4183.0,4640.0,3797.0,3744.0,3692.0,4039.0,4906.0
22025,0.37105831533477324,0.3419869174161897,0.3224489795918367,0.33911368015414256,0.27535930014580295,0.2638253638253638,0.18202764976958524,4765.0,4954.0,5225.0,4193.0,4856.0,4858.0,6091.0
22027,0.4457002457002457,0.43519365660262277,0.44649446494464945,0.4523487918355095,0.4311329736591558,0.42008921704353175,0.34186046511627904,6281.0,6630.0,6841.0,6732.0,6421.0,6580.0,8853.0
22029,0.43545632015617375,0.3883692099628085,0.3991944032223871,0.412905310783152,0.3739855983540976,0.3640426263320729,0.26848249027237353,8499.0,8980.0,9527.0,9380.0,8872.0,8828.0,11119.0
22031,0.4891219891219891,0.44727240366645904,0.4323298969072165,0.4302649930264993,0.390312098541525,0.37456242707117854,0.30121116377040547,10596.0,11336.0,12257.0,13051.0,13500.0,14736.0,21559.0
22033,0.4619304049648644,0.45158883017542706,0.5109258518678028,0.5265814473603218,0.5484511008704557,0.566562253366471,0.5359048586057162,168989.0,183642.0,197349.0,198171.0,196491.0,208182.0,284632.0
22035,0.5944233206590621,0.5933473179502547,0.6438511786424311,0.6216758655293527,0.6344494304452882,0.6375838926174496,0.499003984063745,3245.0,3395.0,3559.0,4008.0,2939.0,3036.0,3317.0
22037,0.4885746749147835,0.44896839332748023,0.4465613856342333,0.4627177700348432,0.43196654426764586,0.4137664346481052,0.39427226363279716,8099.0,9201.0,9947.0,10209.0,10042.0,10509.0,15093.0
22039,0.441507699379453,0.4200350211586167,0.3740892240828327,0.3436271033460125,0.28885227896760024,0.2733548090197883,0.23766914011348755,13612.0,13979.0,15976.0,15770.0,14882.0,15412.0,18796.0
22041,0.3423666462293072,0.3153082840896421,0.32034210241420374,0.3169831795984807,0.2778270509977827,0.2760697964270877,0.18411068957821916,8356.0,9103.0,9356.0,9336.0,9162.0,9720.0,13311.0
22043,0.3049542350719163,0.2506338742393509,0.17589498806682577,0.1672154280338664,0.1375014553498661,0.12475738624110416,0.1451271186440678,7055.0,7991.0,8557.0,8667.0,8821.0,9392.0,11872.0
22045,0.40561418028829577,0.3901902907743516,0.382966982433551,0.36736918604651164,0.3385335907091548,0.34162587520912074,0.3061030807417141,30020.0,32273.0,33168.0,33397.0,32454.0,32713.0,43147.0
22047,0.5998707639287766,0.5659950657894737,0.5567003948667325,0.5676913015042512,0.5320889798005625,0.5189248491497531,0.42532221379833207,14503.0,14827.0,16421.0,17014.0,16043.0,16719.0,20694.0
22049,0.3726367441189205,0.33386222398519105,0.3212137065132095,0.3099368024741159,0.2926929392446634,0.28433063553137855,0.2310806602304578,7106.0,7647.0,7736.0,7529.0,7464.0,7632.0,10465.0
22051,0.4013989761364543,0.37962719321327454,0.3651191618009165,0.4070321535970391,0.42322540616310866,0.4436211441714892,0.4497224075351372,179151.0,191663.0,181120.0,176343.0,181639.0,193733.0,268025.0
22053,0.42636491286032874,0.370703125,0.29717445648056967,0.25811231293524967,0.2223024178996752,0.21926047433531543,0.18761618761618762,12546.0,13007.0,13501.0,13734.0,14277.0,14841.0,21429.0
22055,0.35927115127971354,0.3509028355557554,0.3412420382165605,0.32831748656469617,0.3242734416028379,0.3536861430965028,0.32217274176700206,78293.0,89923.0,95642.0,98642.0,105603.0,114521.0,166321.0
22057,0.4405457502560087,0.38806492422815,0.26290441076433296,0.2518121156613895,0.20858303204398,0.19402183640594237,0.16802690804768264,34449.0,37864.0,37893.0,39075.0,41645.0,45388.0,63281.0
22059,0.23435665156852878,0.18719611021069693,0.13308573197152584,0.1177195685670262,0.09392951405061326,0.09093500570125428,0.07709320695102685,6108.0,6238.0,6553.0,6572.0,6569.0,7077.0,9803.0
22061,0.42560725601043675,0.4015970720346032,0.4364145066779285,0.4255683337790853,0.39775016789791806,0.4005829358770535,0.37109103544127864,16551.0,18218.0,19150.0,18993.0,18669.0,19275.0,26888.0
22063,0.3066551522411344,0.22554762827380273,0.13375375375375376,0.14068046220074013,0.12461003334887223,0.1442316689018495,0.15067392110795103,36865.0,44253.0,50892.0,54062.0,57730.0,65230.0,98565.0
22065,0.53921143847487,0.5046486486486487,0.5902513328255903,0.6119518820333721,0.587454506529651,0.5789703315881326,0.5154451847365233,4743.0,4673.0,5300.0,5187.0,4732.0,4670.0,5662.0
22067,0.44333612740989103,0.41664714609198095,0.44383141762452105,0.4718326789005529,0.4422235566612336,0.43173882681564246,0.3588082901554404,12321.0,12971.0,13200.0,12614.0,11852.0,11574.0,16322.0
22069,0.48569023569023567,0.44408427876823336,0.4628300207653515,0.46665491509489393,0.44339622641509435,0.4242647963578196,0.3988050784167289,14857.0,16966.0,17067.0,17258.0,16621.0,16554.0,21799.0
22071,0.7774212863065851,0.7807855436234057,0.8053830084048778,0.8190143803522378,0.846532902051956,0.8472134679517299,0.8644032895329532,181221.0,197103.0,146287.0,157813.0,165812.0,177819.0,238490.0
22073,0.37934021639205145,0.34526236552394696,0.3728250743756949,0.394197624014321,0.36921495722620234,0.380134373899777,0.33090792203617664,58211.0,64444.0,67244.0,68474.0,68017.0,69166.0,98922.0
22075,0.4125104875547683,0.3470573586785092,0.32898578937122835,0.3573982125124131,0.3266321850297648,0.3153519305375947,0.25959406447211325,10931.0,12153.0,10449.0,10239.0,10573.0,11014.0,15863.0
22077,0.5524090088377839,0.5127008347545103,0.45146505156326733,0.4536048064085447,0.4123604258634121,0.3842934515017233,0.3725528969744908,10832.0,11271.0,12435.0,12147.0,11761.0,12371.0,16664.0
22079,0.3959437658446647,0.3540340100382051,0.3547358031654271,0.35020440965791955,0.3322935180819036,0.33680951886825083,0.33074658817233077,49024.0,54069.0,57521.0,58019.0,56844.0,58865.0,76037.0
22081,0.49737262965501483,0.4605121583817517,0.45574057843996496,0.47571790540540543,0.44767844767844767,0.40522553611042644,0.3687374749498998,4522.0,4717.0,4629.0,4807.0,4422.0,4132.0,5251.0
22083,0.4013696954873425,0.36034140067812465,0.36537188258662545,0.36683634788259506,0.334286319356205,0.3280105777054516,0.25061064973131414,8485.0,8665.0,9181.0,9329.0,9597.0,9940.0,13326.0
22085,0.3309302325581395,0.29014173894647766,0.2370393833808468,0.22090213451469995,0.17772907534961385,0.16474731131626535,0.11997953440777692,8862.0,9576.0,9652.0,10053.0,9787.0,10596.0,14104.0
22087,0.4181551347675126,0.33688627212127364,0.2658189294144521,0.3730825958702065,0.32638020661972755,0.354933641084824,0.338553046856033,28621.0,29838.0,13540.0,13955.0,15815.0,17650.0,25615.0
22089,0.42671898176946266,0.3752065415413295,0.3411665799271388,0.35823299641605927,0.33991262907069103,0.34958798558841364,0.32749921160517187,21510.0,23837.0,25397.0,25333.0,26192.0,28517.0,39523.0
22091,0.6088773885350318,0.5867233727810651,0.5858104779109871,0.5991440798858774,0.5731623931623931,0.5521452145214522,0.4948538493207081,5254.0,5508.0,6184.0,6394.0,5964.0,6158.0,8198.0
22093,0.6310952012383901,0.5850073046018992,0.5628520843392886,0.5753994131072709,0.5405086744146875,0.5223042362002568,0.4404109589041096,10705.0,11108.0,12564.0,12395.0,12085.0,12590.0,17658.0
22095,0.5676258154706431,0.5327233250620348,0.5823022122234721,0.6336362325111784,0.625852694018784,0.6430871212121212,0.651831668180442,17713.0,19617.0,21656.0,21123.0,20743.0,21432.0,28818.0
22097,0.5390559732664996,0.49795784106795316,0.48351543489670307,0.47804000680553194,0.43922919857069936,0.4284833386774536,0.4193417584645536,34151.0,36760.0,42493.0,41647.0,39977.0,41154.0,51959.0
22099,0.49727465428484907,0.4604300499643112,0.3947280194451429,0.375752741774676,0.32881180635665697,0.3167554988364237,0.2491125660645263,20778.0,22824.0,24252.0,25433.0,25750.0,27038.0,37777.0
22101,0.4651964488099736,0.4257491972886193,0.4148171164772727,0.40497107349475037,0.35923066625016736,0.352269745473629,0.30165333333333333,21810.0,22694.0,22903.0,23640.0,22877.0,23186.0,30338.0
22103,0.27738509430507235,0.24713438339144725,0.22844587312794976,0.23293587201564495,0.23363847865668622,0.27469216662300233,0.28141047586442997,83737.0,100592.0,109503.0,112902.0,124392.0,140110.0,218183.0
22105,0.4368795499669093,0.3695275249241439,0.3433739973262032,0.35938513951979234,0.3320022818026241,0.33314518547263333,0.2952019638473555,37155.0,42135.0,48602.0,50099.0,52416.0,57661.0,77774.0
22107,0.5429553264604811,0.5027378507871321,0.5462993693992698,0.5597709377236937,0.5298329355608592,0.5261282660332541,0.42857142857142855,3010.0,2963.0,3040.0,2812.0,2548.0,2554.0,3250.0
22109,0.4034370801612181,0.34174117176964186,0.291024706562445,0.29040094282896795,0.25054619775882725,0.24590991940619716,0.2208295350957156,36675.0,40574.0,40692.0,42341.0,43896.0,46240.0,59035.0
22111,0.3570235045115295,0.29290726341740947,0.2894049617608655,0.28911244828883037,0.2523680015005158,0.23994213904710243,0.19366731728475384,9343.0,10718.0,10868.0,10766.0,10894.0,11201.0,15114.0
22113,0.41058540497193263,0.3761281775275317,0.2574892130675981,0.23223710921640275,0.19490369181380418,0.1859386020268013,0.16577939665639302,22235.0,24552.0,24833.0,24987.0,25632.0,27324.0,37215.0
22115,0.34612238828165665,0.267803809650229,0.22829457364341085,0.2070743327024734,0.16515865146256817,0.17042046456924434,0.19343696027633853,13827.0,15229.0,15769.0,15610.0,16633.0,17268.0,23151.0
22117,0.4516542546697595,0.3732346241457859,0.3338605006271473,0.354029785370127,0.311924594476107,0.3096954920371427,0.28761574074074076,16887.0,17841.0,18624.0,18581.0,18628.0,19513.0,27161.0
22119,0.43311066979599205,0.381667876892141,0.36667221390137017,0.3736951983298539,0.351645882485114,0.34285079435618265,0.30481491069117267,17090.0,18449.0,18270.0,18416.0,18145.0,18216.0,24019.0
22121,0.5067120817471449,0.4586200483541008,0.43113618876635035,0.45124464880291737,0.4372867587327376,0.4465571881302218,0.40420223243598163,10169.0,10835.0,11866.0,12774.0,12712.0,14097.0,21543.0
22123,0.29059264155100245,0.24763629048481192,0.17834653666463537,0.1903592948002678,0.1526147278548559,0.14123731848020687,0.08924302788844622,4675.0,5033.0,4987.0,4548.0,4759.0,5052.0,7132.0
22125,0.4654181740795914,0.4302370773416246,0.4339385223800108,0.4283959283959284,0.3987229514012061,0.3729913975004058,0.32066508313539194,4860.0,5218.0,5618.0,5777.0,5799.0,6268.0,9412.0
22127,0.34979822437449554,0.320149486141389,0.3064830064380895,0.29705882352941176,0.2629558541266795,0.2504057124310289,0.17971334068357223,6361.0,6507.0,6772.0,6534.0,6372.0,6225.0,8526.0
23001,0.5682157622459361,0.5537610861710281,0.5777268663388466,0.5659592745163117,0.44907877273791863,0.4854882657994199,0.4688844925725392,49245.0,55842.0,54850.0,52862.0,55601.0,59361.0,58847.0
23003,0.5094960149328909,0.5254012174875484,0.5489033283205176,0.5391380826737028,0.4080475537265661,0.39833314305285994,0.3670403459853184,35143.0,36709.0,35994.0,33860.0,35097.0,36210.0,35653.0
23005,0.5589848281680804,0.5775746834682567,0.6518921464152065,0.638100781743871,0.6408675088680067,0.6836410166557823,0.6809322372096736,142620.0,135485.0,164151.0,163786.0,171818.0,195914.0,192656.0
23007,0.5403501280956448,0.5626307922272048,0.6041218637992831,0.5952592780884596,0.4698004553368153,0.4796409677227605,0.45790589718608515,15448.0,17136.0,17178.0,16282.0,16488.0,17599.0,17836.0
23009,0.5048804199883337,0.5560770195120384,0.5983027769861625,0.5877295687953702,0.5404399436657501,0.5638554918342988,0.560308753675639,28574.0,31754.0,32165.0,30799.0,32130.0,35676.0,36253.0
23011,0.5655397444031541,0.5390378677068097,0.5753708281829419,0.5694058811112734,0.48054184364596486,0.5012998578056103,0.4859218253856745,58907.0,62831.0,65986.0,63497.0,66208.0,72615.0,72886.0
23013,0.5131643233266381,0.5574522044479125,0.6089425124201562,0.6158539425271297,0.576304941873929,0.6021839630161008,0.594995658694451,20501.0,21456.0,22980.0,22067.0,23147.0,26032.0,25893.0
23015,0.47725388314631584,0.5215585443037974,0.5613753365134841,0.5597605619867418,0.512870592948718,0.5529206625980819,0.5574216590841448,19671.0,20608.0,21584.0,20757.0,21503.0,23857.0,24003.0
23017,0.5355909590331188,0.5396260303409346,0.5824108041424536,0.5765021534985526,0.4288633641040096,0.4546575046991033,0.43435413173300386,27493.0,31914.0,31650.0,29420.0,31201.0,33810.0,34590.0
23019,0.47990888914846397,0.5029022552387038,0.526033700337509,0.5150216300857241,0.4410153102336825,0.45691681407351764,0.44440930864457795,73206.0,76414.0,80467.0,77306.0,80540.0,86133.0,87073.0
23021,0.4359720605355064,0.4541964934121797,0.48073792729245796,0.47805046664362255,0.3642991533396049,0.36407867494824014,0.3511053315994798,9256.0,9871.0,9434.0,8955.0,9182.0,9996.0,10205.0
23023,0.5234375,0.5329038907498067,0.5821875149714942,0.5837530864197531,0.5340544871794872,0.5810247820298071,0.5850453993890958,18406.0,19856.0,21301.0,20794.0,21616.0,24280.0,24456.0
23025,0.5192151921519215,0.5114151799213789,0.5291246726450282,0.5086608927381745,0.3773710206283983,0.37995008009536935,0.36244635193133046,23951.0,27053.0,25758.0,24787.0,26064.0,27873.0,28441.0
23027,0.49382500291273446,0.5285171102661597,0.5594670406732117,0.5549769087157316,0.5014890959746373,0.5244042309162738,0.5172822356594214,19138.0,21741.0,21850.0,21061.0,22707.0,24566.0,25130.0
23029,0.4571253155058326,0.4935513730330145,0.5051767444709918,0.5082394320328275,0.4005142405063291,0.3987614273075789,0.38071380319747805,15708.0,16496.0,16654.0,15836.0,16365.0,17570.0,18046.0
23031,0.5242572141877151,0.5413468195911978,0.6045359555174087,0.5836929000199145,0.5256054288591678,0.5649651603891879,0.553411916382724,94550.0,101344.0,109161.0,108057.0,114274.0,131042.0,132838.0
24001,0.42637964774951076,0.357829205575856,0.36748230118908515,0.337695884277596,0.27020072053525473,0.5209870262019842,0.2942432742572995,26371.0,29855.0,29742.0,29850.0,30654.0,30641.0,32137.0
24003,0.4623774073558166,0.43678637103422036,0.4908381331542971,0.4996113892538279,0.5119925684349858,0.7089698253424043,0.571555360544082,200657.0,239667.0,259619.0,260155.0,270081.0,309617.0,311572.0
24005,0.5469952463325932,0.5235607201778926,0.5743392380620331,0.5871652053407244,0.5936899445213094,0.7523321799307958,0.6256489069328541,304084.0,353479.0,380938.0,384782.0,390682.0,414932.0,412915.0
24009,0.4479475681269403,0.40957828852862715,0.4677835645480942,0.46152289741687463,0.4104637282944078,0.6206563706563707,0.44390992253641165,29806.0,39351.0,44057.0,45518.0,47408.0,49113.0,54191.0
24011,0.390524379024839,0.33999643048366945,0.3827968581549361,0.3803183348637894,0.2996935037751364,0.6253534401508011,0.3054106705209577,8952.0,11356.0,13218.0,13357.0,14113.0,15794.0,16330.0
24013,0.32552352637021714,0.29360119618142083,0.3398616813827017,0.32985832349468713,0.31335660871411386,0.5597843075961237,0.3718680653621142,64027.0,79349.0,84760.0,87536.0,91848.0,100327.0,102651.0
24015,0.44308256353114556,0.3942421312708132,0.42545761078998073,0.40028527911418416,0.3210405004939085,0.5780189959294437,0.34229790869725624,28876.0,37674.0,42494.0,42480.0,45269.0,47462.0,52831.0
24017,0.5012029971815495,0.5078898193646619,0.6290455115544855,0.6595359151882302,0.6582749649789874,0.8352669026672742,0.7081998683021016,44592.0,58241.0,70127.0,75222.0,78303.0,89498.0,92097.0
24019,0.47224478743568915,0.4095519224947018,0.4583554376657825,0.47639992122365915,0.4260472097148315,0.6244196843082637,0.4254772393538913,11392.0,13339.0,15274.0,15444.0,15225.0,15977.0,16772.0
24021,0.4038777522182057,0.39726661102004285,0.49470155610305633,0.4839745840061785,0.4870738685326256,0.6997731947887547,0.5451700824281235,78661.0,100594.0,111186.0,117115.0,125677.0,145615.0,156114.0
24023,0.276526092817254,0.265917905623788,0.2955930057757734,0.24279163752234398,0.1923855204976392,0.40192450037009625,0.22384869486365697,10655.0,12484.0,12872.0,13157.0,14011.0,15611.0,15838.0
24025,0.40287144035153116,0.3567191011235955,0.4035809580808459,0.4054876060013046,0.37680591017873005,0.6415431966215732,0.4292213906242483,91424.0,112728.0,123295.0,125954.0,133672.0,148186.0,150090.0
24027,0.5403589719928021,0.5474803191368455,0.6113126521790995,0.6127548591695664,0.6836108501409239,0.801525602057517,0.716256480030312,112779.0,133810.0,145233.0,153108.0,162193.0,183062.0,182291.0
24029,0.46607555898226677,0.4661146219219874,0.5024345709068777,0.49855848434925865,0.48407575917892287,0.6944186046511628,0.48566407695153535,8085.0,9285.0,10020.0,9904.0,10021.0,10794.0,11128.0
24031,0.651068668722499,0.6676968825407659,0.7261114138717752,0.72388993470665,0.7942384821803121,0.850002744856444,0.7743731195589902,371688.0,415225.0,439261.0,455992.0,478873.0,533743.0,519221.0
24033,0.8121538033715887,0.824301407309912,0.8953934094588516,0.9068631539439939,0.912935838242318,0.9280065747420327,0.8851971452329573,271909.0,318474.0,374026.0,387744.0,390385.0,424855.0,404009.0
24035,0.38559191471005116,0.3279372883714458,0.36239540191023584,0.3509577915419008,0.31935432187775376,0.5905138339920949,0.35818002732500875,16761.0,21794.0,24045.0,24888.0,26523.0,30290.0,32347.0
24037,0.4140711902113459,0.36735020399456014,0.4350301866081229,0.4238195579255182,0.3795484555274152,0.5401231347177293,0.4120077740619474,29501.0,37916.0,44409.0,47824.0,49842.0,55665.0,58954.0
24039,0.5119015417906411,0.4523435747925544,0.48685819070904646,0.5096284769500097,0.4399706406626822,0.593103448275862,0.4111978902525611,7604.0,8994.0,9924.0,10399.0,9900.0,10147.0,10137.0
24041,0.3974741988049973,0.39490753149289737,0.4510733899151273,0.4371866779173078,0.4465603550601228,0.6132714948269711,0.49986513217047296,15234.0,18864.0,20328.0,20459.0,20553.0,22555.0,22830.0
24043,0.39465875370919884,0.3557692307692308,0.4344191743635581,0.4097454021860069,0.34009367907672994,0.5964421017954209,0.3822531340269793,47470.0,57904.0,61600.0,62755.0,65991.0,67779.0,73332.0
24045,0.46966598500340834,0.40762084287060724,0.470776311008841,0.4742868185221865,0.44846948916716356,0.6783557373855446,0.4720040370354118,31795.0,37503.0,41854.0,42259.0,42547.0,46216.0,46912.0
24047,0.4663951120162933,0.385966315957915,0.42155590971424334,0.4084554051548303,0.361717909728146,0.6145192740362981,0.3877054548856938,20753.0,25229.0,27346.0,27420.0,28273.0,31691.0,32881.0
24510,0.8539655218782777,0.8284986651013955,0.882003241917833,0.887157569227195,0.8893925697083527,0.8961653538499115,0.874563522835768,192404.0,213563.0,245968.0,254005.0,239402.0,237461.0,230754.0
25001,0.5565690010620353,0.5521452675558413,0.571446159528463,0.5395221988603468,0.5724379391285792,0.6245137639591324,0.605364747904932,121086.0,132148.0,132270.0,133115.0,133862.0,151512.0,148785.0
25003,0.7058932990937681,0.7396396535964926,0.7691281000713909,0.7741183928995958,0.7219130348620217,0.7410884490246384,0.7039567108626437,59411.0,65291.0,66130.0,64486.0,64803.0,71771.0,68674.0
