,county_fips,year,dem_share
164,1041,2012,0.32126625920702084
165,1041,2016,0.2693864335437915
166,1041,2020,0.258988421694089
167,1041,2024,0.2256465851014403
168,1043,2000,0.33747190039771746
169,1043,2004,0.2307604050139116
170,1043,2008,0.16869965477560414
171,1043,2012,0.1483656867639717
172,1043,2016,0.10324299344877266
173,1043,2020,0.10827409449199671
174,1043,2024,0.0944950050300634
175,1045,2000,0.31653655074520937
176,1045,2004,0.24766639049986192
177,1045,2008,0.27510962622676965
178,1045,2012,0.28737631836468414
179,1045,2016,0.24219307392569014
180,1045,2020,0.2654958147178144
181,1045,2024,0.23649789029535864
182,1047,2000,0.5984067223222568
183,1047,2004,0.6037277147487844
184,1047,2008,0.6729214780600462
185,1047,2012,0.6991387559808613
186,1047,2016,0.6891812080536913
187,1047,2020,0.6888588487101498
188,1047,2024,0.6635550369506029
189,1049,2000,0.3548760247447568
190,1049,2004,0.2955492582097016
191,1049,2008,0.2395934787211518
192,1049,2012,0.222274077216801
193,1049,2016,0.14472369840572183
194,1049,2020,0.14737675571467915
195,1049,2024,0.1278622707631588
196,1051,2000,0.28392163557983696
197,1051,2004,0.22683773267430854
198,1051,2008,0.2435882387464053
199,1051,2012,0.2543244241202034
200,1051,2016,0.23402721955816724
201,1051,2020,0.25577952678196936
202,1051,2024,0.23753280839895013
203,1053,2000,0.3933727604800835
204,1053,2004,0.309402125415754
205,1053,2008,0.35624527913204695
206,1053,2012,0.3714807796426638
207,1053,2016,0.3167125171939477
208,1053,2020,0.31152213846836
209,1053,2024,0.26697198275862066
210,1055,2000,0.4525700934579439
211,1055,2004,0.362132917523094
212,1055,2008,0.30610995191871543
213,1055,2012,0.30532039205399086
214,1055,2016,0.24400046734431594
215,1055,2020,0.245609937360654
216,1055,2024,0.21950525394045534
217,1057,2000,0.40073240910279884
218,1057,2004,0.30319818685469657
219,1057,2008,0.25314205915957855
220,1057,2012,0.2308474145597764
221,1057,2016,0.1686896210056973
222,1057,2020,0.1604370327774583
223,1057,2024,0.13759036144578313
224,1059,2000,0.4392412023460411
225,1059,2004,0.3698787282858079
226,1059,2008,0.3012069115220978
227,1059,2012,0.2953063885267275
228,1059,2016,0.1883734888107691
229,1059,2020,0.16738886214090837
230,1059,2024,0.1308302044221944
231,1061,2000,0.29592818210965055
232,1061,2004,0.20210425633668103
233,1061,2008,0.1847459094450697
234,1061,2012,0.1818262885678616
235,1061,2016,0.13238996440663253
236,1061,2020,0.12818452141766454
237,1061,2024,0.11290584415584416
238,1063,2000,0.8047772163527791
239,1063,2004,0.7971198644642101
240,1063,2008,0.834216502649508
241,1063,2012,0.8490140845070423
242,1063,2016,0.8272521129663987
243,1063,2020,0.8161378440848918
244,1063,2024,0.7797411647585863
245,1065,2000,0.609219486642221
246,1065,2004,0.5853134479271992
247,1065,2008,0.6088975800537766
248,1065,2012,0.6276534044774388
249,1065,2016,0.6007800704579769
250,1065,2020,0.5936346276257161
251,1065,2024,0.5344756114412049
252,1067,2000,0.4069631363370392
253,1067,2004,0.3343788354016092
254,1067,2008,0.35080785772404977
255,1067,2012,0.35392033061646194
256,1067,2016,0.28924785461887936
257,1067,2020,0.28286117442743947
258,1067,2024,0.24459576307825334
259,1069,2000,0.29820670426462204
260,1069,2004,0.2538730634682659
261,1069,2008,0.29472745244581594
262,1069,2012,0.2970194778682422
263,1069,2016,0.25763432547352144
264,1069,2020,0.2836719007356978
265,1069,2024,0.2590538782775382
266,1071,2000,0.5168462459380879
267,1071,2004,0.4281322822152809
268,1071,2008,0.31158038813120204
269,1071,2012,0.28735008143724394
270,1071,2016,0.1805357581715409
271,1071,2020,0.15893445076324453
272,1071,2024,0.14030579468071439
273,1073,2000,0.4839742156643565
274,1073,2004,0.45464418523126415
275,1073,2008,0.5256295049392169
276,1073,2012,0.5301649096859984
277,1073,2016,0.5378976207049078
278,1073,2020,0.5668344091523129
279,1073,2024,0.5528398724572442
280,1075,2000,0.37245542608451493
281,1075,2004,0.28554744525547443
282,1075,2008,0.22948954926773782
283,1075,2012,0.23173307053357736
284,1075,2016,0.1510424260096224
285,1075,2020,0.13674496644295303
286,1075,2024,0.11785348735195204
287,1077,2000,0.44254138359965556
288,1077,2004,0.39761885346163256
289,1077,2008,0.3564189640880285
290,1077,2012,0.34350118060512874
291,1077,2016,0.262925682280521
292,1077,2020,0.2730543587863232
293,1077,2024,0.23994980712924663
294,1079,2000,0.5261134787331829
295,1079,2004,0.44328411955347496
296,1079,2008,0.3575929644761443
297,1079,2012,0.36355160295488775
298,1079,2016,0.2508298755186722
299,1079,2020,0.22425081843364392
300,1079,2024,0.18635596926344725
301,1081,2000,0.39381738589996484
302,1081,2004,0.36713500305436775
303,1081,2008,0.4001265634306135
304,1081,2012,0.3990853943070462
305,1081,2016,0.3801457553673429
306,1081,2020,0.39753998944078994
307,1081,2024,0.35921356762928514
308,1083,2000,0.38765304362821174
309,1083,2004,0.31656722630775636
310,1083,2008,0.2878010502806785
311,1083,2012,0.2798371483885662
312,1083,2016,0.24569871545348385
313,1083,2020,0.2829938731578076
314,1083,2024,0.2779027216589159
315,1085,2000,0.735593220338983
316,1085,2004,0.7032729689317162
317,1085,2008,0.7507577845136402
318,1085,2012,0.7659602825536452
319,1085,2016,0.736056677720832
320,1085,2020,0.7303172737955347
321,1085,2024,0.6874666666666667
322,1087,2000,0.8753997259022385
323,1087,2004,0.8324439701173959
324,1087,2008,0.8712889544532546
325,1087,2012,0.8717232074016962
326,1087,2016,0.8409469823274425
327,1087,2020,0.8218291131922766
328,1087,2024,0.7834148853978883
329,1089,2000,0.4367829632985954
330,1089,2004,0.40552470015483333
331,1089,2008,0.4243854330760779
332,1089,2012,0.40559454280276525
333,1089,2016,0.41237478830526053
334,1089,2020,0.4592404743615376
335,1089,2024,0.4544485495772403
336,1091,2000,0.507921519252964
337,1091,2004,0.48940924990283713
338,1091,2008,0.5179164481733962
339,1091,2012,0.5361210119099366
340,1091,2016,0.5176069321533924
341,1091,2020,0.5066937494229526
342,1091,2024,0.4810928734676917
343,1093,2000,0.3996524761077324
344,1093,2004,0.2977093268704558
345,1093,2008,0.21423862887277523
346,1093,2012,0.18826385400971035
347,1093,2016,0.11270266016055407
348,1093,2020,0.10703833772314895
349,1093,2024,0.08904924862371671
350,1095,2000,0.3779719643182232
351,1095,2004,0.2705938850648311
352,1095,2008,0.2148023805890432
353,1095,2012,0.19582789280606852
354,1095,2016,0.14398243045387993
355,1095,2020,0.1518628302754638
356,1095,2024,0.13887013279315777
357,1097,2000,0.42864870396631627
358,1097,2004,0.4092047307796027
359,1097,2008,0.4559784719525051
360,1097,2012,0.4535481678980496
361,1097,2016,0.43147123166489343
362,1097,2020,0.4397704698506505
363,1097,2024,0.41695117293737777
364,1099,2000,0.42062064313020014
365,1099,2004,0.386016636832684
366,1099,2008,0.4486607142857143
367,1099,2012,0.461191928671985
368,1099,2016,0.4277673545966229
369,1099,2020,0.4202037351443124
370,1099,2024,0.3837078075305222
371,11001,2000,0.9048769447777848
372,11001,2004,0.9052027864743607
373,11001,2008,0.9340076833341566
374,11001,2012,0.9258764920211752
375,11001,2016,0.9569518834185409
376,11001,2020,0.9446695384761944
377,11001,2024,0.9331474556002805
378,1101,2000,0.509747720902043
379,1101,2004,0.5059547150363557
380,1101,2008,0.5966198642955172
381,1101,2012,0.6220357533746808
382,1101,2016,0.634057620077702
383,1101,2020,0.6595359771054783
384,1101,2024,0.6553272338644923
385,1103,2000,0.38389826456948895
386,1103,2004,0.3031882938551322
387,1103,2008,0.2784067001943537
388,1103,2012,0.2752201515461806
389,1103,2016,0.23089864587607714
390,1103,2020,0.2501795909108095
391,1103,2024,0.2345148653507693
392,1105,2000,0.6988873435326843
393,1105,2004,0.6842870118074478
394,1105,2008,0.7263689700130378
395,1105,2012,0.752057951926243
396,1105,2016,0.7310265723571019
397,1105,2020,0.7424504712444701
398,1105,2024,0.7143821742066172
399,1107,2000,0.49035388803408686
400,1107,2004,0.4309301045679692
401,1107,2008,0.45811727163940963
402,1107,2012,0.46507986219855935
403,1107,2016,0.4212982605006364
404,1107,2020,0.418261231281198
405,1107,2024,0.38269513159381
406,1109,2000,0.4183389342294767
407,1109,2004,0.36675975289836676
408,1109,2008,0.42346755024130234
409,1109,2012,0.43113301900271467
410,1109,2016,0.3965801239312887
411,1109,2020,0.4120485451089341
412,1109,2024,0.37331402880438924
413,1111,2000,0.3987113402061856
414,1111,2004,0.3149597495527728
415,1111,2008,0.2992479734349058
416,1111,2012,0.2987769365171811
417,1111,2016,0.22919167667066825
418,1111,2020,0.20470172830328934
419,1111,2024,0.17419706042460534
420,1113,2000,0.5753049198300672
421,1113,2004,0.5011369076112973
422,1113,2008,0.5367216604576902
423,1113,2012,0.5591649802960912
424,1113,2016,0.5098195752834105
425,1113,2020,0.5323345344206334
426,1113,2024,0.508390243902439
427,1115,2000,0.2747648504364037
428,1115,2004,0.18842381544412212
429,1115,2008,0.18052756372258447
430,1115,2012,0.16654225999081304
431,1115,2016,0.15008055853920516
432,1115,2020,0.1763607378729219
433,1115,2024,0.1770937159546603
434,1117,2000,0.21670447447151264
435,1117,2004,0.18969151178386665
436,1117,2008,0.22997156715169761
437,1117,2012,0.21916775060937618
438,1117,2016,0.23935122972592893
439,1117,2020,0.2944904751788117
440,1117,2024,0.29344673755908934
441,1119,2000,0.7304765056254137
442,1119,2004,0.7065709380365226
443,1119,2008,0.7525375268048606
444,1119,2012,0.7736549165120594
445,1119,2016,0.7501185395922239
446,1119,2020,0.7441562600064041
447,1119,2024,0.707233719384849
448,1121,2000,0.44928403334529937
449,1121,2004,0.3828985019357011
450,1121,2008,0.40656811542887494
451,1121,2012,0.41944436065277063
452,1121,2016,0.37027646250190926
453,1121,2020,0.37141322477595906
454,1121,2024,0.33026244014788775
455,1123,2000,0.38672754565924444
456,1123,2004,0.3054979543798689
457,1123,2008,0.31612701392147663
458,1123,2012,0.33764360138926
459,1123,2016,0.2887563438497358
460,1123,2020,0.2813850734799731
461,1123,2024,0.25051613877838763
462,1125,2000,0.419912312127881
463,1125,2004,0.38149847094801226
464,1125,2008,0.4193808263321441
465,1125,2012,0.411949200473032
466,1125,2016,0.39959740831603446
467,1125,2020,0.42488917891136563
468,1125,2024,0.39702578367390606
469,1127,2000,0.46285896363563944
470,1127,2004,0.3199091650995281
471,1127,2008,0.263662852675716
472,1127,2012,0.2324517867271696
473,1127,2016,0.1563466954072941
474,1127,2020,0.1567648203398625
475,1127,2024,0.13874044510586483
476,1129,2000,0.45128615220578433
477,1129,2004,0.3833028641072517
478,1129,2008,0.35167985322784084
479,1129,2012,0.34062035023463433
480,1129,2016,0.2820817490494297
481,1129,2020,0.2559510315121288
482,1129,2024,0.22186495176848875
483,1131,2000,0.6746327130264447
484,1131,2004,0.676657263751763
485,1131,2008,0.7117283950617284
486,1131,2012,0.7435466625935543
487,1131,2016,0.7141211323238973
488,1131,2020,0.6883183132120387
489,1131,2024,0.6579549790156429
490,1133,2000,0.2956617243272927
491,1133,2004,0.21570519004437586
492,1133,2008,0.1781947261663286
493,1133,2012,0.13398624713481974
494,1133,2016,0.08633663366336633
495,1133,2020,0.08720565851911541
496,1133,2024,0.07981941309255079
497,12001,2000,0.5812440942949355
498,12001,2004,0.5668474416411223
499,12001,2008,0.6090120730508228
500,12001,2012,0.5881970699432892
501,12001,2016,0.6181616579972932
502,12001,2020,0.6376638516875658
503,12001,2024,0.6064512292126646
504,12003,2000,0.2989252686828293
505,12003,2004,0.21980237951199838
506,12003,2008,0.2115646876988817
507,12003,2012,0.20476696792486265
508,12003,2016,0.1702402063517653
509,12003,2020,0.14604244336105535
510,12003,2024,0.13294875234773276
511,12005,2000,0.32790022091951226
512,12005,2004,0.28289827049092275
513,12005,2008,0.2944259111730731
514,12005,2012,0.27938474793163304
515,12005,2016,0.2595159005131502
516,12005,2020,0.2792903795618846
517,12005,2024,0.2606155246230532
518,12007,2000,0.3622334786193898
519,12007,2004,0.30034256087399314
520,12007,2008,0.2965588794743213
521,12007,2012,0.28802841302841303
522,12007,2016,0.24702204950578693
523,12007,2020,0.23417815325329777
524,12007,2024,0.21246213760276936
525,12009,2000,0.45796059349750357
526,12009,2004,0.4188254859004393
527,12009,2008,0.4474613353716047
528,12009,2012,0.4356927022632513
529,12009,2016,0.39690972947696224
530,12009,2020,0.41676673250437674
531,12009,2024,0.39476361644203195
532,12011,2000,0.6854660054278162
533,12011,2004,0.6497386718431258
534,12011,2008,0.674508364949772
535,12011,2012,0.6755757808543977
536,12011,2016,0.6795280686651004
537,12011,2020,0.6498396804742055
538,12011,2024,0.5856397469640301
539,12013,2000,0.42859984089101033
540,12013,2004,0.3587656832824686
541,12013,2008,0.2953292247810574
542,12013,2012,0.2759535655058043
543,12013,2016,0.21048168249660787
544,12013,2020,0.18648773715872283
545,12013,2024,0.15983093299937381
546,12015,2000,0.4555792903136574
547,12015,2004,0.4353616999644146
548,12015,2008,0.46335296072937937
549,12015,2012,0.42795165788658196
550,12015,2016,0.3570780350832239
551,12015,2020,0.3659493057238824
552,12015,2024,0.3290490523061905
553,12017,2000,0.4616400202560949
554,12017,2004,0.42568009654390276
555,12017,2008,0.41854029747492216
556,12017,2012,0.3892125488908947
557,12017,2016,0.2950223315424947
558,12017,2020,0.2930639089611008
559,12017,2024,0.2691330711242216
560,12019,2000,0.2595799034913426
561,12019,2004,0.2340682796826611
562,12019,2008,0.28431309904153357
563,12019,2012,0.2689364278927971
564,12019,2016,0.27068151967699566
565,12019,2020,0.31203531030888376
566,12019,2024,0.3018696721507199
567,12021,2000,0.3310907260072368
568,12021,2004,0.3441888914156662
569,12021,2008,0.38663911552308117
570,12021,2012,0.3487970421946052
571,12021,2016,0.3668592500060057
572,12021,2020,0.3757594241205203
573,12021,2024,0.33360156660635293
574,12023,2000,0.39126089611903836
575,12023,2004,0.3239743434587922
576,12023,2008,0.329406271326461
577,12023,2012,0.3146777732326801
578,12023,2016,0.27176516857949873
579,12023,2020,0.27218320610687025
580,12023,2024,0.24731698543078123
581,12027,2000,0.4382259767687434
582,12027,2004,0.4146444844759987
583,12027,2008,0.4376435346979531
584,12027,2012,0.42762012088925316
585,12027,2016,0.3580831518136187
586,12027,2020,0.3387686923321667
587,12027,2024,0.2839764762748731
588,12029,2000,0.4037143488834844
589,12029,2004,0.30653737879261805
590,12029,2008,0.2704031465093412
591,12029,2012,0.26248175182481753
592,12029,2016,0.1790750141003948
593,12029,2020,0.16802067946824226
594,12029,2024,0.14599531037887203
595,12031,2000,0.4149221809341365
596,12031,2004,0.4187170010559662
597,12031,2008,0.4904164296692525
598,12031,2012,0.4817828735992477
599,12031,2016,0.4928505711876102
600,12031,2020,0.5193227476671642
601,12031,2024,0.49256952646837754
602,12033,2000,0.3592751842751843
603,12033,2004,0.3405969202579372
604,12033,2008,0.40247609211481017
605,12033,2012,0.39609655810913846
606,12033,2016,0.3928446902624616
607,12033,2020,0.4231964821632071
608,12033,2024,0.4012285103845772
609,12035,2000,0.5242172764994342
610,12035,2004,0.4861950747167046
611,12035,2008,0.5079606384945662
612,12035,2012,0.46251195790816324
613,12035,2016,0.39419428735056194
614,12035,2020,0.39549744396382225
615,12035,2024,0.35787022468374347
616,12037,2000,0.45466666666666666
617,12037,2004,0.4088200238379023
618,12037,2008,0.3585349462365591
619,12037,2012,0.3407202216066482
620,12037,2016,0.2971545408076333
621,12037,2020,0.31199411331861665
622,12037,2024,0.27906282644381436
623,12039,2000,0.6712867190732312
624,12039,2004,0.7005555023465185
625,12039,2008,0.6958424507658644
626,12039,2012,0.7040178571428571
627,12039,2016,0.6906382196064006
628,12039,2020,0.6839275129138792
629,12039,2024,0.6545764586597843
630,12041,2000,0.3666026871401152
631,12041,2004,0.29009060837048756
632,12041,2008,0.26084683742812337
633,12041,2012,0.24160471673929762
634,12041,2016,0.17784825567211515
635,12041,2020,0.1771756122980719
636,12041,2024,0.15689606343811952
637,12043,2000,0.43923240938166314
638,12043,2004,0.41288151886565727
639,12043,2008,0.3979082481578322
640,12043,2012,0.40613123891563213
641,12043,2016,0.29786735411295995
642,12043,2020,0.26804722275982196
643,12043,2024,0.23249619482496195
644,12045,2000,0.4030603665713805
645,12045,2004,0.33374930671103714
646,12045,2008,0.30144480291766024
647,12045,2012,0.28734484234555574
648,12045,2016,0.2440062420201447
649,12045,2020,0.24512225240800198
650,12045,2024,0.22764039750404438
651,12047,2000,0.4451913133402275
652,12047,2004,0.447347585114806
653,12047,2008,0.4264838535089302
654,12047,2012,0.41520685799478196
655,12047,2016,0.3560875257153544
656,12047,2020,0.33973693319487713
657,12047,2024,0.30346160604463185
658,12049,2000,0.3831913499344692
659,12049,2004,0.2985551542095026
660,12049,2008,0.35029327513299685
661,12049,2012,0.3440424640312893
662,12049,2016,0.29075903125422814
663,12049,2020,0.2729216152019002
664,12049,2024,0.21652034128848768
665,12051,2000,0.40565919619381496
666,12051,2004,0.4075331892559432
667,12051,2008,0.4637223974763407
668,12051,2012,0.4701167623194142
669,12051,2016,0.4269195189639223
670,12051,2020,0.38402804830541487
671,12051,2024,0.30683946363023445
672,12053,2000,0.5157844841207142
673,12053,2004,0.4658740698053168
674,12053,2008,0.48196347820083535
675,12053,2012,0.4570606997873574
676,12053,2016,0.3503002258579849
677,12053,2020,0.34762023885630633
678,12053,2024,0.3133594837864157
679,12055,2000,0.4121548890117243
680,12055,2004,0.37227410551849605
681,12055,2008,0.40885111371629546
682,12055,2012,0.3839003399662411
683,12055,2016,0.33564783605231224
684,12055,2020,0.32691899403601554
685,12055,2024,0.2950454378112345
686,12057,2000,0.48401019647918886
687,12057,2004,0.4658000295839968
688,12057,2008,0.5359382546856777
689,12057,2012,0.5338030347356671
690,12057,2016,0.5356893066047748
691,12057,2020,0.5347907327019673
692,12057,2024,0.48450424433887185
693,12059,2000,0.3028658875904285
694,12059,2004,0.22014108489418632
695,12059,2008,0.17053897865314305
696,12059,2012,0.15446657704998168
697,12059,2016,0.10232725527831094
698,12059,2020,0.10262105730786317
699,12059,2024,0.0971900826446281
700,12061,2000,0.4084044377414623
701,12061,2004,0.39340493316254477
702,12061,2008,0.42512091119823714
703,12061,2012,0.38752783964365256
704,12061,2016,0.37396186086038397
705,12061,2020,0.3912899623640349
706,12061,2024,0.3623705420211198
707,12063,2000,0.4290890915906535
708,12063,2004,0.3839508055089699
709,12063,2008,0.3586590611557883
710,12063,2012,0.3536608863198459
711,12063,2016,0.3097220877311901
712,12063,2020,0.30403522962164103
713,12063,2024,0.2682327232996449
714,12065,2000,0.5510056169595942
715,12065,2004,0.556302973227499
716,12065,2008,0.5184527584020292
717,12065,2012,0.5088352895653295
718,12065,2016,0.47396600187391247
719,12065,2020,0.46525787965616044
720,12065,2024,0.40627962085308056
721,12067,2000,0.3208621390809272
722,12067,2004,0.2556732223903177
723,12067,2008,0.1933152664859982
724,12067,2012,0.20476900149031296
725,12067,2016,0.15569582206191765
726,12067,2020,0.14018691588785046
727,12067,2024,0.11800909820711801
728,12069,2000,0.4223905937792356
729,12069,2004,0.393287660060354
730,12069,2008,0.4318902229845626
731,12069,2012,0.4135316711500114
732,12069,2016,0.3807763625125738
733,12069,2020,0.39885080529603945
734,12069,2024,0.3756831936581854
735,12071,2000,0.40934663691353973
736,12071,2004,0.39431010435396324
737,12071,2008,0.44780011148146903
738,12071,2012,0.41675620460048424
739,12071,2016,0.39470515927813715
740,12071,2020,0.4033718556716853
741,12071,2024,0.3571162936232531
742,12073,2000,0.6112808367084954
743,12073,2004,0.619043752952291
744,12073,2008,0.6222160431869355
745,12073,2012,0.6195615123460998
746,12073,2016,0.6310825353522198
747,12073,2020,0.6430825619680686
748,12073,2024,0.6101331680835544
749,12075,2000,0.4404373368146214
750,12075,2004,0.3684785246299442
751,12075,2008,0.36344435418359056
752,12075,2012,0.3367083035272107
753,12075,2016,0.2702373384191566
754,12075,2020,0.2703232552060643
755,12075,2024,0.2472874293493956
756,12077,2000,0.43573264781491
757,12077,2004,0.3570236903570237
758,12077,2008,0.27674706246134817
759,12077,2012,0.2904717853839038
760,12077,2016,0.20381966186599876
761,12077,2020,0.196045197740113
762,12077,2024,0.16339491916859122
763,12079,2000,0.4980171844018506
764,12079,2004,0.49144521295959226
765,12079,2008,0.48445654640344904
766,12079,2012,0.4827745664739884
767,12079,2016,0.4209144084994628
768,12079,2020,0.4019092566770353
769,12079,2024,0.3548599670510708
770,12081,2000,0.4590447031149362
771,12081,2004,0.4296675550568102
772,12081,2008,0.4645550728002388
773,12081,2012,0.43714586209163214
774,12081,2016,0.4113000092395824
775,12081,2020,0.4190785162186909
776,12081,2024,0.38155485120619825
777,12083,2000,0.4475181852794421
778,12083,2004,0.4133478643705703
779,12083,2008,0.4414552524818187
780,12083,2012,0.4180229430676658
781,12083,2016,0.3652177496261935
782,12083,2020,0.36933354384164513
783,12083,2024,0.3407005347845105
784,12085,2000,0.4393464268031028
785,12085,2004,0.4220762889478832
786,12085,2008,0.4315205213068731
787,12085,2012,0.384557414740069
788,12085,2016,0.36197819856335967
789,12085,2020,0.3762250028043769
790,12085,2024,0.34342617243497847
791,12086,2000,0.531758366338315
792,12086,2004,0.531548583534308
793,12086,2008,0.5809407914159059
794,12086,2012,0.6191983037918806
795,12086,2016,0.6514107989918019
796,12086,2020,0.5369476065376029
797,12086,2024,0.4423382399661125
798,12087,2000,0.506514657980456
799,12087,2004,0.5023900207049922
800,12087,2008,0.5247740963855422
801,12087,2012,0.5021999068274755
802,12087,2016,0.4641223241590214
803,12087,2020,0.45993609955017445
804,12087,2024,0.4075959724526672
805,12089,2000,0.29765370782668266
806,12089,2004,0.26495858573371245
807,12089,2008,0.27926672102259276
808,12089,2012,0.25512692882030863
809,12089,2016,0.240810900631439
810,12089,2020,0.2677447101324617
811,12089,2024,0.26338188298918386
812,12091,2000,0.2454773250677134
813,12091,2004,0.2174689257924344
814,12091,2008,0.27331213488131334
815,12091,2012,0.2502537691395356
816,12091,2016,0.24855497371254168
817,12091,2020,0.30029987899619454
818,12091,2024,0.285399037220932
819,12093,2000,0.47568688439606016
820,12093,2004,0.4247794905613717
821,12093,2008,0.40318888625779464
822,12093,2012,0.3985554826001313
823,12093,2016,0.29733383402177993
824,12093,2020,0.27679697351828497
