RegionID,SizeRank,RegionName,RegionType,StateName,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24,7/31/24,8/31/24,9/30/24,10/31/24,11/30/24,12/31/24,1/31/25,2/28/25,3/31/25,4/30/25,5/31/25,6/30/25,7/31/25,8/31/25,9/30/25,10/31/25
102001,0,United States,country,,186744.8356,187549.3628,188366.7662,189260.5311,190246.4988,191193.3938,192171.8135,193198.0318,194332.7908,195525.3934,196596.6072,197662.5438,198811.2976,199954.6852,200805.4497,201583.3146,202364.9752,203317.1112,204041.7167,204722.978,205470.1964,206411.7415,207454.2031,208555.0731,209657.375,210811.0738,211998.9359,213289.6064,214438.2292,215514.6718,216432.4508,217372.9951,218352.2351,219469.7576,220674.1349,221934.5371,223181.4634,224392.2403,225792.8214,227068.1045,228306.9527,229205.9114,230344.6535,231436.6753,232541.7696,233301.664,234065.4007,234881.6035,235866.1439,237008.7958,238216.214,239293.1096,240095.9663,240801.4861,241451.0511,242165.0064,242793.8681,243669.7784,244861.8269,246263.5212,247806.9345,249315.2668,250884.3995,252227.9716,252984.2451,253409.9992,254092.8961,255729.4272,258540.173,261973.5054,265856.4806,269640.9175,273280.6743,277001.2743,280884.8748,285132.2908,289844.1984,294911.7288,299460.403,302692.8968,304665.8102,306599.5026,309220.9556,312451.721,316896.5113,322220.0215,328479.0777,334734.691,340324.7217,344997.3379,347452.877,347826.6534,346550.4833,345323.3148,344315.7463,343400.6373,342201.3644,341324.9017,341262.9535,342234.4517,343872.2616,345824.2168,347585.0254,349218.9804,350453.4409,351377.194,352031.6008,352465.8858,352898.0554,353690.04,355230.2832,357084.8415,358517.3753,359078.5026,359226.4155,359469.5792,359919.7962,360507.8339,361000.4577,361719.8421,362348.9666,362807.9194,362533.0735,362005.9586,361321.6783,360705.6154,360279.8042,360052.6082,360293.7121,360727.1218
394913,1,"New York, NY",msa,NY,414074.4428,414275.5014,414751.0516,415366.8012,416598.3164,417793.116,419186.2662,420964.7534,423541.4402,426535.7804,429206.6625,431520.2766,433285.717,434639.4131,435372.7287,436361.2532,437639.583,439272.3917,440520.762,441151.1906,441513.4167,442285.2909,443839.0482,446361.1357,448842.9104,451427.7147,453803.1684,456798.1189,459426.0949,461680.3637,463263.2524,464875.7295,466490.2738,468309.3986,469880.5725,471643.7206,473392.3229,474959.1832,476773.3871,478672.855,481282.7119,483508.5135,485940.4815,487972.898,489830.6092,490862.1574,491751.3159,492371.7616,493421.4418,495003.7086,497023.799,499224.2039,500684.8077,501971.9916,502674.4086,503168.816,502897.6521,502932.791,503915.983,505594.4026,508064.2171,510334.6147,512946.0104,515320.346,517202.1438,517547.7938,516620.0165,515926.3811,517621.4338,521377.3647,526814.9465,533199.0158,539274.973,545626.7246,551523.0882,557432.8596,563131.0952,568241.4308,572502.0932,575066.2943,576631.7105,578840.2881,582383.9289,586379.5399,590627.1996,595303.3343,601678.206,608385.544,615153.5885,621345.7223,625286.2086,626018.9177,623475.1843,620872.6188,618818.3864,617367.8046,616535.581,615157.2361,615477.6151,617517.2895,621611.3561,625847.1489,629506.4004,632857.9755,635627.931,638012.1924,640361.135,643168.5516,646099.0005,650201.2713,655683.2384,661880.3022,666606.5568,669731.8574,672518.1694,676315.0116,680399.7851,683974.8551,686785.4343,688595.396,689682.5778,690983.1936,692691.2175,695141.261,696921.203,698406.1231,699586.0526,700381.0327,701790.4518,704140.7231
753899,2,"Los Angeles, CA",msa,CA,505798.8442,507561.4919,507937.2662,508084.0748,508714.9763,509970.7879,510711.296,509570.6635,506665.7739,503218.0239,499576.3829,496206.2458,498730.4578,507404.444,519405.8481,528499.546,534179.8947,538769.5316,539343.6113,535908.76,529407.6042,524831.1392,523797.1163,525590.2899,533402.4883,544953.6241,558451.7242,568177.5239,574812.8742,579769.5019,580884.2944,580756.6497,580430.8736,583741.3888,587849.8661,592838.0654,599374.4091,607335.4342,614896.4563,620653.6583,625269.3719,628733.3427,632358.2742,637812.2193,645090.9025,652821.7971,658295.5271,661212.954,658793.0082,652483.2767,644798.1822,639899.5616,637404.7426,636141.4335,636967.6605,640739.6809,646939.8719,653577.2915,659625.3212,665113.3484,668337.805,669871.0994,670638.557,671604.7023,670663.7247,667833.4571,667516.7751,672565.7781,683389.5199,696346.7484,710695.8463,724385.3648,733604.9061,739356.6844,742553.3157,749374.4892,759045.5077,770996.3419,782737.7008,791721.1086,798683.3436,805409.3253,813770.9933,823817.6295,835895.6743,850184.0394,866244.0172,880811.4689,892262.9959,898718.9717,900550.6512,897469.4893,891795.6181,886520.2811,882768.7921,879638.0024,871328.3608,860408.4057,850627.3068,848246.6478,852035.2919,859843.62,871068.4841,884649.6013,898362.3894,909771.5444,918357.5635,923749.1692,923903.0502,920944.1349,919825.0142,923301.9847,929212.7556,933178.9264,937569.7448,942772.8345,949218.4275,954458.2197,958972.8478,963008.2355,963545.8123,961517.6971,956424.5043,952110.2522,947340.2045,942988.9291,940398.4654,939327.8284,940383.9093,942798.5952
394463,3,"Chicago, IL",msa,IL,195905.991,196220.6878,196763.8964,197296.2163,198179.4209,198894.1993,199697.703,200379.1035,201184.7233,202288.6982,203448.0718,204641.5527,205813.5783,207015.1775,207815.7413,208566.8462,209219.8592,210007.4908,210435.4204,210818.3093,211252.5741,212048.9587,212983.1661,214219.0676,215497.1558,216889.7441,218450.1562,219765.0719,220814.1313,221187.6359,221413.6588,221601.0595,222287.3848,223250.5607,224444.4558,225709.0748,227123.015,228479.7476,230047.0109,231271.9408,232230.5489,232336.8118,232377.9092,232294.5107,232393.5592,232535.726,232844.6245,233434.6277,234323.9908,235532.184,236672.7963,237585.8915,238000.7382,238209.2228,238027.5252,237810.7216,237355.6698,237244.6199,237443.1955,238075.6878,239206.6948,240553.9739,241967.5152,242850.6041,242944.5224,242481.3835,242003.2684,242331.557,243911.358,246367.6142,249410.4747,252436.4555,255443.2499,258710.2176,262104.9248,265363.6406,268352.5272,271232.3712,273636.7842,275044.7607,275309.0082,275454.5583,276127.8235,277607.6734,280237.2275,284067.604,288843.8592,293464.7068,296686.9428,298863.9463,299392.3236,298773.3971,297088.6439,295733.7555,294958.9968,294537.1532,293926.1537,293772.0107,294419.7415,296119.4938,298321.0793,300894.1882,303447.591,305912.9936,307750.534,309118.6272,310035.4639,310671.6017,311333.28,312721.7463,315135.3181,318008.3053,320129.7004,321353.7473,322090.2741,323012.9258,324017.0099,324995.4899,326034.772,327283.0741,328627.3816,329973.195,330818.5865,331419.159,331709.5732,332070.2882,332909.055,333904.1606,335236.3191,336540.2506
394514,4,"Dallas, TX",msa,TX,175129.6146,176655.9411,178165.5098,179553.8508,181006.9657,182608.0871,184451.5894,186304.1956,188243.1428,190171.2213,192080.098,193970.2297,195968.2329,198029.2697,199827.6675,201664.39,203415.0011,205283.193,206880.3191,208366.3637,209992.1162,211734.4942,213707.3933,215592.853,217503.1152,219307.6301,221238.2936,223335.8664,225315.1323,227129.7116,228520.8759,229841.8542,231215.6602,232771.8449,234481.9498,236338.1385,238247.1571,240085.8698,241942.6252,243598.1322,245154.1391,246214.2236,247304.2786,248123.1454,248869.2208,249306.2605,249792.1413,250496.8362,251416.5331,252413.1037,253270.2313,253741.4496,253935.0587,253995.3138,254091.3912,254332.6467,254713.86,255404.3823,256379.741,257587.2565,259118.168,260671.6043,262148.7276,262926.2991,262916.9581,262700.9137,263061.525,264488.3715,266965.7884,270056.7436,273672.5985,277326.1459,281189.8887,285277.5573,289833.5414,294869.6266,300672.0237,306746.1389,312249.6101,316514.886,319851.965,323402.0666,327782.5503,332810.6805,339798.022,348185.2441,357702.9292,367105.517,375616.9738,382913.2068,386920.8529,387586.2964,385879.973,383810.5651,381890.5447,379892.4898,377317.9488,375022.8632,373465.9829,372907.1992,373196.8752,374025.8499,375015.8041,375949.9274,376370.4713,376486.4875,376345.9234,376015.6611,376037.5915,376525.0474,377695.4062,378674.5461,378819.9033,378148.409,377199.7627,376541.5507,376341.6663,376234.6904,375943.4009,375414.0338,374885.8716,374099.6677,372599.4433,370475.6778,368063.3247,365702.9984,363689.4983,362329.5339,361683.4723,361335.4223
394692,5,"Houston, TX",msa,TX,178451.8244,180163.6503,181850.0539,183359.3717,184794.0162,186149.4715,187474.9708,188782.5837,189946.0416,191022.8424,191966.9982,192973.4708,194122.5273,195230.8925,195974.8955,196585.61,197171.5238,197892.828,198371.5742,198743.5676,199254.243,199919.2541,200772.838,201544.6146,202192.9384,202612.2995,203165.654,203936.0214,204641.0038,205250.3411,205586.0721,206010.6392,206431.8858,207078.0519,207819.9166,208626.5713,209347.0051,209901.5475,210648.2788,211452.3671,212453.4158,213292.4746,214240.7572,215043.1441,215847.3341,216514.4566,217252.0397,218040.4092,218862.7801,219714.7648,220525.4119,221129.5405,221583.89,221897.6069,222216.9429,222585.1744,223056.3587,223694.1607,224570.2923,225519.8068,226498.4501,227353.5943,228172.5169,228680.1781,228678.6332,228636.3016,229039.4566,230215.0374,232001.4032,234190.8547,236855.9724,239536.1871,242324.1312,245135.9334,248256.8307,251633.3599,255547.8503,259835.8455,263795.4289,266861.2987,269161.5628,271704.9403,274909.5108,278520.5557,283147.8862,288386.2091,294493.5995,300359.0155,305728.4555,310308.2531,313392.6488,314724.475,314636.7602,314104.4486,313465.5319,312263.2961,310459.6132,308747.0912,307573.6429,307115.5814,307273.7923,308096.0275,309038.8022,309932.8672,310297.2349,310323.4135,310033.0168,309611.7066,309605.5929,309989.1748,310989.7773,312024.7356,312567.8272,312447.6771,312078.5174,311857.1776,311793.6975,311592.3342,311253.9829,311073.2747,311012.8199,310864.7013,310224.241,309304.3883,308361.1356,307374.0892,306536.3605,305823.8251,305356.2215,304956.0439
395209,6,"Washington, DC",msa,VA,372850.331,373565.0403,374447.841,374936.9633,375108.1647,375170.2641,375659.1043,376405.9586,377481.4694,378808.6252,380193.3802,381462.6486,382841.3848,383948.7247,384454.6454,384395.759,384283.2123,384496.0542,384678.2478,384763.8572,385037.6002,386094.8287,387819.0038,389908.6471,391813.3893,393729.2202,395409.3123,396882.8189,397619.663,397911.6075,397883.9187,398173.7467,399063.0188,400474.063,402037.3622,403753.0057,405483.8049,407073.4382,408675.4015,409874.4473,411093.6308,411656.8219,412695.2585,413647.3889,414851.5993,415780.3276,416722.5173,417644.3305,418578.8744,419949.9713,421852.132,423926.9008,425275.9052,426022.9166,426411.3685,427014.1479,427630.0729,428625.4355,430090.2333,432128.6965,434665.2334,437419.2002,440224.1513,442554.0767,443707.1135,443948.3111,444440.1239,446603.0496,450819.4461,456231.4834,462193.806,467853.5236,472971.253,478233.4981,484063.9276,490609.6921,497248.9746,503044.5662,506586.8181,507823.6142,507248.5393,507119.0073,507922.487,510089.0014,514053.3281,520057.8963,528057.3712,535955.3811,542495.0916,546169.8778,546127.0015,542916.3288,538318.9107,535175.5425,533471.9906,532806.0949,532029.5088,531763.2118,531896.4488,533432.2722,536005.0134,539666.3483,543049.5781,545795.418,547541.4499,548684.9257,549345.5861,549909.2187,550332.5426,551782.6795,554833.8822,559039.6487,562494.7007,564188.6968,564754.6107,565277.0278,566716.703,568811.0045,571137.1662,573218.4729,574805.9541,575939.5566,575998.6628,575718.2954,574523.3919,573232.5547,572226.288,571681.3843,571738.7942,572340.4343
394974,7,"Philadelphia, PA",msa,PA,206116.711,206574.7179,207095.6891,207596.4395,208198.2148,208706.1302,209467.905,210365.5389,211352.5743,212099.7217,212541.0131,213057.5574,213799.6057,214587.0857,214983.6577,215298.3012,215741.5739,216465.3261,217151.1553,217909.773,218653.5435,219582.7461,220426.0345,221386.8682,222089.0626,222695.0133,223254.0585,224153.6287,225154.3254,226138.9651,226798.0637,227329.7928,227942.0925,228781.7883,229885.0561,231020.3743,232110.8514,233101.6344,234291.2694,235249.3974,235922.6658,236045.2263,236292.1293,236697.298,237361.4404,238000.7277,238746.4043,239506.5328,240454.2236,241575.5524,242787.9518,243800.914,244459.4104,245111.0635,245732.5506,246359.8834,246845.1559,247498.701,248603.522,249850.5675,251463.6412,253260.4094,255429.1189,257481.0805,258712.3819,259179.381,259514.9151,260584.1,262897.9891,266146.1754,270275.4589,274568.7082,278571.4098,282428.5859,286231.2192,290006.8794,293754.2027,297425.4776,300144.4632,301391.4303,300994.3132,300705.4601,301141.4079,302740.9741,305899.1517,310250.0766,315585.0423,320840.1928,325554.6508,329303.5988,330970.3983,330854.4136,329776.2367,329384.7299,329553.0954,329859.4411,329870.3338,330010.4825,330985.4604,332925.1513,335784.3951,338773.9753,341685.5362,344358.603,346645.9923,348345.1856,349715.6955,350895.4097,352101.702,353654.5577,355983.0254,358722.1547,360775.831,361699.0845,362081.9614,362806.5651,363977.7456,365311.9676,366426.4403,367637.733,368751.0366,369835.1754,370525.7516,371381.4141,372307.0413,373207.9354,374230.4983,374984.0842,375792.2444,376305.8573
394856,8,"Miami, FL",msa,FL,214112.5445,215856.838,217448.7027,219063.4192,220832.5512,222580.6567,224464.0206,226392.4648,228490.7384,230632.0814,232663.6769,234401.6037,235980.935,237519.8361,239215.7029,240953.4593,242676.4562,244470.8753,246167.6659,247776.1974,249375.2927,251242.5986,252927.3112,254207.6452,255229.2752,256707.9787,258722.3414,260726.8041,262348.8662,263873.6736,265361.8036,267006.7882,268565.9811,270235.0242,272018.6107,274101.0134,275939.6121,277347.446,278539.649,279698.9343,281134.8088,282423.8274,284106.7881,285636.111,287097.2448,288349.4808,289833.5587,291521.5853,292915.2841,294075.655,294738.6799,295105.62,294960.9228,294888.2756,295039.8365,295566.482,296269.1763,297347.024,298995.5778,301038.0579,303488.0955,305704.1198,307615.0637,308579.8343,308496.4179,308037.3249,308102.3958,309482.3271,312057.6549,315264.7886,319198.8931,323234.1219,327340.9421,331251.5122,335283.6909,339586.0821,344734.2446,350808.347,357025.6709,362453.3935,366884.9513,371144.0829,376145.0457,381873.9769,389554.0686,398569.8922,409259.2017,420310.6266,430805.4766,440242.2134,447175.2629,451431.4915,453054.6301,453950.1912,454851.49,456028.2871,456584.1024,456838.242,457434.9604,459016.0597,461604.301,465215.6313,468951.6547,472689.6453,475663.7889,478562.0712,481499.4633,484218.8705,486635.6591,488597.2274,490774.6576,492782.2807,494494.3381,495067.5779,495261.0603,495281.1689,495337.822,494888.8754,493913.7614,493062.5997,492442.1934,491692.17,489721.584,487091.5598,483861.9887,480652.3368,477080.9856,474127.8728,472134.6459,471191.9226
394347,9,"Atlanta, GA",msa,GA,172548.9447,173452.5077,174395.3855,175447.7049,176607.8366,177733.6097,178974.9376,180218.3096,181550.1659,182823.3626,184066.5732,185384.0313,186878.1438,188380.3229,189587.5671,190821.7294,191977.2551,193120.464,193832.5658,194399.3071,195175.6494,196329.8197,197793.2381,199427.3235,200936.9037,202452.0863,203927.3094,205428.8926,206727.8925,207849.7827,208976.9834,210117.8917,211342.6657,212657.7562,214271.436,216249.1501,218310.8759,220281.2997,222158.6436,223737.2164,225234.2673,226357.1694,227827.2644,229274.4413,230939.1441,232386.7232,233925.0968,235547.4602,237187.5257,238699.8655,239975.6986,240984.1245,241773.2863,242366.3469,242957.6857,243637.5662,244345.5219,245262.435,246501.2956,248117.1571,250006.6538,251859.8833,253525.2136,254683.7192,255076.4618,255276.9748,255926.2215,257685.2297,260543.979,264193.3462,268395.0469,272671.312,277034.0729,281649.0365,286563.8716,291665.3777,297184.3158,303110.5719,308628.7218,313182.752,317056.9533,321511.4266,326926.2096,333028.9611,340480.4023,348540.0255,357138.0457,365115.1726,372129.2511,377830.7071,380995.2405,381783.8903,380713.8167,379363.7311,377943.8328,376354.3525,374617.2316,373317.35,372983.9771,373395.6663,374685.802,376443.8038,378442.7016,380350.1979,381984.9375,383276.4826,384243.0885,384931.4037,385490.2267,386437.148,387999.5515,389806.4005,390971.65,391199.0771,390991.8867,390846.0399,390670.9347,390202.758,389359.0477,388489.7099,387670.58,386824.3272,385487.9391,384119.481,382594.412,381239.337,379958.5537,379099.1955,378722.9063,378431.7322
394404,10,"Boston, MA",msa,MA,378726.1856,381410.2243,383908.4565,385797.2047,387395.257,388657.9137,390112.0848,392191.7117,394986.456,397991.6038,400746.5383,403578.2684,406500.5259,409057.4069,410993.3946,413031.0692,415196.1661,417243.6304,418650.3553,419620.5689,421061.5664,423292.8563,426450.5186,429601.2926,432417.4991,434709.278,437359.3169,440446.7443,443659.9748,446464.0416,448841.3804,450765.1948,452979.654,455004.5792,457183.0599,459213.0031,461618.4379,464289.8846,467415.0457,470482.1714,473701.5665,476356.4118,479038.1381,481154.7032,482964.1403,483639.5858,483931.0837,483576.6585,483411.39,483670.7732,484633.4901,486287.4394,487533.8215,488609.3527,489064.3431,489210.9635,489074.1671,489726.5001,491299.8634,493088.9939,495513.2343,498340.681,501944.2728,504984.9853,506837.8627,507692.2018,508566.7649,511235.233,516373.3078,523225.6574,531099.7302,538903.5871,545898.7466,552848.0101,559923.2087,567689.9744,575760.4553,583180.4569,588001.9974,589217.5837,588073.4467,587342.4144,588181.8846,590372.3629,595851.2084,604586.3977,616536.9154,627983.544,637846.6319,644851.3722,647454.9576,645241.1953,639723.188,635166.9628,632634.9329,631896.4594,630635.0363,629468.8976,629680.9,633238.1673,639194.1112,646119.0394,652815.2837,659313.5613,665011.3557,669678.4397,673168.7228,675955.1549,677959.485,680673.7433,685358.6687,691434.6338,696597.1904,699352.6589,700967.9593,702668.9337,704756.7133,706574.9135,708144.7403,709906.1038,711553.775,713190.4373,713596.199,713729.2272,712730.645,711755.6844,711181.5132,711433.3517,712856.0563,715398.8581
394976,11,"Phoenix, AZ",msa,AZ,206954.2562,207755.1854,208854.329,210122.3414,211664.8899,213245.3077,214949.1596,216726.9907,218741.0255,220852.0795,222983.7499,224960.0738,227263.6707,229350.6006,230907.6589,231842.7189,232710.4761,233726.8442,234758.1859,235663.3356,236861.8369,238052.2269,239225.5939,240316.5083,241403.4274,242677.5093,244127.8295,245671.4969,247168.8295,248648.062,250076.6173,251535.4394,253008.9395,254538.3519,255809.7335,257077.0565,258660.3776,260572.2127,262514.5146,264107.8227,265859.0195,267641.0949,269793.9765,271737.2739,273583.902,275056.7944,276385.093,277535.7665,278887.6336,280468.1721,281945.9614,283130.3416,283979.5637,284877.5198,285725.8372,286870.38,288330.2537,290158.6897,292313.2215,294534.6749,297359.1606,300596.1037,304352.982,307707.2396,310012.8892,311521.3828,313159.4253,315996.7217,320539.1919,325975.8358,331940.4654,337744.2814,343506.2728,349615.134,356920.4672,365463.6996,375706.6296,386919.8529,398064.0086,407887.0993,416128.5122,423494.9474,430473.5107,436957.744,443829.7661,451703.0109,461455.5871,472247.4027,482874.7905,491601.4345,495872.2842,494510.3512,488209.6158,480344.1877,471877.1316,463572.55,455492.7196,449220.3454,445591.7697,444223.3578,444653.8075,446354.9366,448921.5267,451798.6166,454233.4478,456320.7366,457960.2887,458789.6519,459160.4886,459748.5449,461213.2732,462910.2432,464192.9916,464270.7162,463580.4209,462395.8069,461412.9798,460683.905,460073.3781,459559.045,458693.9584,457259.517,455133.9798,453125.1708,451124.3226,449272.4382,447320.5709,445681.3877,444597.8944,444081.5691
395057,12,"San Francisco, CA",msa,CA,658752.5283,667661.6342,676397.6117,684544.7756,692865.9715,700944.8511,708110.9217,715017.1931,722855.9307,731674.2709,739771.0155,747236.3789,755992.2501,765447.976,773207.1973,777728.6661,778699.8075,778139.2874,775695.3029,774050.5117,772934.8514,774295.3411,777245.0345,782934.7335,789904.41,797061.7777,802748.4734,808122.5668,812499.2042,817392.5575,820745.5126,824400.3223,829619.1986,837402.6193,846822.3149,857571.5921,869456.423,880832.8866,890504.7824,898834.4414,907748.7197,915336.0486,919220.9621,920943.8608,921882.7674,924102.9649,925207.2151,924334.9109,921920.7159,918046.7021,914742.568,912448.204,911028.3081,911071.7556,912130.4751,914481.6083,916296.0797,917630.2349,919538.7772,922025.7395,925353.6413,929729.1699,935631.1673,940702.5028,940458.6407,936022.9326,932501.8121,935079.9844,943814.7468,955368.0792,969132.6774,982742.5368,995779.837,1008072.036,1021705.736,1038369.379,1057341.151,1076462.728,1092115.583,1100251.422,1102797.93,1104592.829,1110299.781,1119014.883,1135412.919,1160498.929,1192235.918,1218189.878,1232761.3,1233660.822,1221068.078,1197512.447,1169818.029,1147349.796,1131018.6,1118758.526,1104596.57,1092547.372,1083777.921,1081981.853,1084151.884,1089017.799,1095833.303,1103625.19,1111066.18,1116231.846,1117667.807,1115690.334,1111309.711,1108907.131,1114085.814,1125613.15,1137947.994,1143950.403,1146006.741,1144588.763,1142863.574,1140045.634,1139885.645,1140979.326,1141189.191,1139916.127,1136811.701,1132666.626,1125439.473,1115904.303,1107636.132,1101068.401,1098919.283,1099929.741
395025,13,"Riverside, CA",msa,CA,284036.1073,285240.2073,286154.3654,287359.8158,289179.4982,291164.3987,293008.8681,294497.0334,295738.1642,296689.2991,297361.0834,297912.9677,299433.2475,301943.636,304809.9046,307426.1652,309583.6151,311788.7636,313163.1011,314188.121,313274.7987,311406.8637,308652.2644,307115.0945,308486.2778,312576.8524,318582.3476,323972.3901,328032.9693,331218.0015,333675.2676,336535.3239,340031.1792,344464.1832,348906.5008,353272.1916,356775.2675,359237.5987,360491.957,361314.66,362503.9383,363885.1616,365510.0563,367271.2927,369162.6649,371525.372,373458.0234,375128.6115,375867.4552,376525.6258,376940.4581,377234.6033,376872.1393,376449.9022,376351.4828,376929.5375,378266.4876,380354.748,383301.3902,386257.6655,388735.9272,390498.4624,392020.6828,393206.7821,393614.015,393429.0609,393937.6574,396306.1839,401252.5004,408042.6495,416383.2288,425117.5308,432925.2807,440149.9017,447211.9189,455570.0718,465198.3796,475240.5653,484670.6842,492442.3821,498866.9401,504918.0341,511440.2364,518659.1283,527221.759,537010.8381,548269.1424,559363.5762,568916.5225,575637.0562,578349.6237,576997.3488,572957.9045,569270.3131,566256.5017,563547.0791,558976.9399,554227.1281,550606.6936,549641.0236,550955.7658,553732.1422,557411.6859,561595.2996,565680.322,569800.8327,573331.2692,576532.2658,578536.6098,579908.2089,581452.7155,583587.6491,586258.3769,588071.731,589667.653,590767.1051,592239.1522,593442.5037,594849.7675,595929.53,595851.3328,594744.5062,592173.7836,590038.3663,587552.8438,585098.7929,582508.0039,580176.0295,578820.52,578678.2967
394532,14,"Detroit, MI",msa,MI,121858.0514,122655.0083,123656.8783,124847.5746,126195.0873,127432.946,128363.7648,129079.6161,129744.9967,130486.3087,131154.9397,131930.9709,133011.036,134250.628,135241.6778,136267.829,137244.9825,138399.0521,139145.9645,139761.9045,140351.1302,141077.9077,142016.138,143109.3381,144310.0422,145546.4791,146893.1843,148218.0866,149423.8873,150621.4534,151723.947,152742.4902,153508.9519,154315.5754,155276.3476,156444.0167,157739.164,159098.5355,160673.4454,162117.8124,163496.5371,164448.5433,165495.7784,166222.4534,166884.8425,167095.8964,167469.6282,168032.1998,169282.4917,170876.2985,172693.9333,174198.2907,175394.815,176299.0824,176795.569,176909.9099,176704.7788,176737.5044,177178.3677,177782.1257,178599.2669,179630.1541,180879.7441,182016.8615,182515.4623,182685.8849,182882.8999,183659.2708,185289.9713,187518.8521,190328.4861,193157.2188,196041.6549,199127.7479,202436.525,205890.1935,209310.4476,212615.1898,214915.2302,215823.5664,215477.435,214971.4145,214896.3229,215336.9777,217132.4815,220191.7039,224346.3122,228421.4336,231779.4649,234254.1314,235047.4135,234358.4593,232758.3928,231553.8358,230705.6303,230104.6427,229425.1946,229301.6844,229704.1205,230774.7456,232258.6775,233993.7431,235595.5056,237036.6321,238173.913,239203.9719,239975.9046,240505.9379,241002.1074,242074.7602,243937.3082,246113.5972,247668.7454,248408.5494,248575.1059,248731.4317,249106.7696,249749.0946,250429.7862,251449.0721,252618.8063,253830.8192,254400.2185,254693.7056,254903.1929,255364.0673,256315.0799,257221.6595,258027.2411,258559.1893
395078,15,"Seattle, WA",msa,WA,328229.4216,332052.2506,335599.2726,338524.1804,341115.0726,343495.6839,345973.6262,348652.3091,351804.1267,355439.0822,359557.4726,364176.2925,369386.2542,374451.4358,378893.2688,382615.5751,385881.0612,388840.9273,391217.7158,393315.2483,395419.3119,398196.2812,401699.7686,406182.4692,411152.9166,416587.1353,422161.7506,427682.0044,432540.9236,437007.8367,440900.165,444627.6947,448023.4474,451393.7662,455117.4059,459771.4992,465322.4516,471493.4355,478243.9435,484674.7106,490676.3623,494543.7017,498052.5122,499884.0858,500523.2679,499563.9546,498353.1334,497236.7627,496230.5352,495936.7058,497025.1828,498479.3144,499585.642,500161.4078,500320.741,500515.8015,500600.1277,501734.492,503899.255,507153.9616,510846.1516,515327.7034,520633.8361,526291.3262,529556.9646,530841.4355,531567.9147,534915.262,541715.16,550480.4083,560477.7992,569810.9742,578770.4825,588132.0649,599123.0036,612312.6573,626465.7145,639464.823,648804.8592,653243.4309,654757.9246,656219.7404,660109.5682,666992.7124,679923.6932,697919.2705,720354.4758,741224.3645,756283.6403,761632.3697,755789.9629,742574.1138,727116.9431,715976.3498,709264.1585,704957.4354,699161.3141,693669.6115,689100.7665,687342.2674,687691.557,690362.7093,694552.2781,699555.7381,704003.9371,707550.2025,709837.8417,711287.0193,712432.9711,714648.0996,719239.7546,725187.7509,730328.1944,732569.6031,733487.9267,734350.9007,736934.8705,740491.5226,744359.4959,747864.0489,750367.2692,751459.9209,749463.2237,745349.7812,739664.1404,734960.1203,731498.9539,730177.1988,730893.1834,733308.6682
