,date,current_price,previous_price
140,1985-04,1.433028571428571,1.4358571428571427
141,1985-05,1.449477272727273,1.433028571428571
142,1985-06,1.443225,1.449477272727273
143,1985-07,1.367952380952381,1.443225
144,1985-08,1.3519409090909091,1.367952380952381
145,1985-09,1.3712894736842105,1.3519409090909091
146,1985-10,1.4513636363636364,1.3712894736842105
147,1985-11,1.5914199999999998,1.4513636363636364
148,1985-12,2.04705,1.5914199999999998
149,1986-01,2.410840909090909,2.04705
150,1986-02,2.3271526315789473,2.410840909090909
151,1986-03,2.4571750000000003,2.3271526315789473
152,1986-04,2.3054,2.4571750000000003
153,1986-05,2.1602619047619047,2.3054
154,1986-06,1.804357142857143,2.1602619047619047
155,1986-07,1.781785714285714,1.804357142857143
156,1986-08,1.7805666666666666,1.781785714285714
157,1986-09,2.057857142857143,1.7805666666666666
158,1986-10,1.8310434782608696,2.057857142857143
159,1986-11,1.6089055555555556,1.8310434782608696
160,1986-12,1.403452380952381,1.6089055555555556
161,1987-01,1.271,1.403452380952381
162,1987-02,1.2338631578947368,1.271
163,1987-03,1.061,1.2338631578947368
164,1987-04,1.1078476190476192,1.061
165,1987-05,1.21455,1.1078476190476192
166,1987-06,1.0836045454545455,1.21455
167,1987-07,1.0364545454545455,1.0836045454545455
168,1987-08,1.0624809523809524,1.0364545454545455
169,1987-09,1.1548571428571428,1.0624809523809524
170,1987-10,1.2282727272727274,1.1548571428571428
171,1987-11,1.268184210526316,1.2282727272727274
172,1987-12,1.2838181818181815,1.268184210526316
173,1988-01,1.287825,1.2838181818181815
174,1988-02,1.37318,1.287825
175,1988-03,1.348108695652174,1.37318
176,1988-04,1.34112,1.348108695652174
177,1988-05,1.3360238095238095,1.34112
178,1988-06,1.355318181818182,1.3360238095238095
179,1988-07,1.339675,1.355318181818182
180,1988-08,1.1976652173913045,1.339675
181,1988-09,1.274190476190476,1.1976652173913045
182,1988-10,1.2459761904761906,1.274190476190476
183,1988-11,1.259065,1.2459761904761906
184,1988-12,1.3859285714285714,1.259065
185,1989-01,1.4417142857142855,1.3859285714285714
186,1989-02,1.3188315789473684,1.4417142857142855
187,1989-03,1.3020227272727274,1.3188315789473684
188,1989-04,1.355115,1.3020227272727274
189,1989-05,1.3077045454545455,1.355115
190,1989-06,1.196490909090909,1.3077045454545455
191,1989-07,0.8776249999999999,1.196490909090909
192,1989-08,0.8073913043478261,0.8776249999999999
193,1989-09,0.8256249999999999,0.8073913043478261
194,1989-10,0.7255909090909091,0.8256249999999999
195,1989-11,0.750075,0.7255909090909091
196,1989-12,0.78145,0.750075
197,1990-01,0.8065227272727273,0.78145
198,1990-02,0.8605315789473685,0.8065227272727273
199,1990-03,0.946409090909091,0.8605315789473685
200,1990-04,0.94817,0.946409090909091
201,1990-05,0.9432272727272728,0.94817
202,1990-06,0.8941904761904761,0.9432272727272728
203,1990-07,0.8823095238095239,0.8941904761904761
204,1990-08,0.9543565217391304,0.8823095238095239
205,1990-09,0.9705,0.9543565217391304
206,1990-10,0.9240652173913044,0.9705
207,1990-11,0.8509249999999999,0.9240652173913044
208,1990-12,0.914,0.8509249999999999
209,1991-01,0.8705454545454546,0.914
210,1991-02,0.8852210526315789,0.8705454545454546
211,1991-03,0.936025,0.8852210526315789
212,1991-04,0.9110545454545456,0.936025
213,1991-05,0.8817954545454545,0.9110545454545456
214,1991-06,0.8550449999999999,0.8817954545454545
215,1991-07,0.8368095238095238,0.8550449999999999
216,1991-08,0.8181090909090909,0.8368095238095238
217,1991-09,0.8988250000000001,0.8181090909090909
218,1991-10,0.8155652173913043,0.8988250000000001
219,1991-11,0.7910736842105264,0.8155652173913043
220,1991-12,0.796,0.7910736842105264
221,1992-01,0.7737727272727273,0.796
222,1992-02,0.6880052631578947,0.7737727272727273
223,1992-03,0.7180909090909091,0.6880052631578947
224,1992-04,0.6654571428571427,0.7180909090909091
225,1992-05,0.6285999999999999,0.6654571428571427
226,1992-06,0.5984681818181818,0.6285999999999999
227,1992-07,0.5998181818181818,0.5984681818181818
228,1992-08,0.5271523809523809,0.5998181818181818
229,1992-09,0.5427857142857143,0.5271523809523809
230,1992-10,0.6297272727272727,0.5427857142857143
231,1992-11,0.6796947368421052,0.6297272727272727
232,1992-12,0.7820227272727273,0.6796947368421052
233,1993-01,0.6654,0.7820227272727273
234,1993-02,0.6327421052631579,0.6654
235,1993-03,0.6171304347826087,0.6327421052631579
236,1993-04,0.5595761904761904,0.6171304347826087
237,1993-05,0.6142749999999999,0.5595761904761904
238,1993-06,0.60245,0.6142749999999999
239,1993-07,0.7130238095238095,0.60245
240,1993-08,0.7482590909090909,0.7130238095238095
241,1993-09,0.7957857142857143,0.7482590909090909
242,1993-10,0.7498095238095238,0.7957857142857143
243,1993-11,0.7615000000000001,0.7498095238095238
244,1993-12,0.7719523809523808,0.7615000000000001
245,1994-01,0.7336428571428572,0.7719523809523808
246,1994-02,0.7588684210526315,0.7336428571428572
247,1994-03,0.8059782608695653,0.7588684210526315
248,1994-04,0.8341421052631579,0.8059782608695653
249,1994-05,1.1599761904761905,0.8341421052631579
250,1994-06,1.3771681818181818,1.1599761904761905
251,1994-07,2.168125,1.3771681818181818
252,1994-08,1.943791304347826,2.168125
253,1994-09,2.195666666666667,1.943791304347826
254,1994-10,1.9634761904761904,2.195666666666667
255,1994-11,1.74023,1.9634761904761904
256,1994-12,1.6413571428571427,1.74023
257,1995-01,1.6770952380952382,1.6413571428571427
258,1995-02,1.646063157894737,1.6770952380952382
259,1995-03,1.7478695652173912,1.646063157894737
260,1995-04,1.6879526315789477,1.7478695652173912
261,1995-05,1.6629090909090911,1.6879526315789477
262,1995-06,1.4835681818181818,1.6629090909090911
263,1995-07,1.4022894736842104,1.4835681818181818
264,1995-08,1.4734391304347825,1.4022894736842104
265,1995-09,1.286,1.4734391304347825
266,1995-10,1.219909090909091,1.286
267,1995-11,1.20627,1.219909090909091
268,1995-12,1.010157894736842,1.20627
269,1996-01,1.061825,1.010157894736842
270,1996-02,1.21216,1.061825
271,1996-03,1.168,1.21216
272,1996-04,1.1951190476190476,1.168
273,1996-05,1.2386363636363635,1.1951190476190476
274,1996-06,1.18661,1.2386363636363635
275,1996-07,1.0968571428571428,1.18661
276,1996-08,1.198118181818182,1.0968571428571428
277,1996-09,1.0718,1.198118181818182
278,1996-10,1.136086956521739,1.0718
279,1996-11,1.1911894736842106,1.136086956521739
280,1996-12,1.098,1.1911894736842106
281,1997-01,1.2754545454545454,1.098
282,1997-02,1.6681,1.2754545454545454
283,1997-03,1.840925,1.6681
284,1997-04,2.0017045454545457,1.840925
285,1997-05,2.454357142857143,2.0017045454545457
286,1997-06,2.1110285714285717,2.454357142857143
287,1997-07,1.7163863636363637,2.1110285714285717
288,1997-08,1.8575761904761907,1.7163863636363637
289,1997-09,1.7588333333333332,1.8575761904761907
290,1997-10,1.578304347826087,1.7588333333333332
291,1997-11,1.5655444444444444,1.578304347826087
292,1997-12,1.689,1.5655444444444444
293,1998-01,1.7006315789473685,1.689
294,1998-02,1.7262263157894735,1.7006315789473685
295,1998-03,1.4815454545454545,1.7262263157894735
296,1998-04,1.4370238095238097,1.4815454545454545
297,1998-05,1.2991,1.4370238095238097
298,1998-06,1.1851454545454545,1.2991
299,1998-07,1.1205,1.1851454545454545
300,1998-08,1.2168666666666668,1.1205
301,1998-09,1.068404761904762,1.2168666666666668
302,1998-10,1.061568181818182,1.068404761904762
303,1998-11,1.1561789473684212,1.061568181818182
304,1998-12,1.1526818181818184,1.1561789473684212
305,1999-01,1.1247368421052633,1.1526818181818184
306,1999-02,1.0424421052631578,1.1247368421052633
307,1999-03,1.0511739130434783,1.0424421052631578
308,1999-04,1.009052380952381,1.0511739130434783
309,1999-05,1.12035,1.009052380952381
310,1999-06,1.0762681818181818,1.12035
311,1999-07,0.9532380952380952,1.0762681818181818
312,1999-08,0.9157090909090908,0.9532380952380952
313,1999-09,0.8633095238095239,0.9157090909090908
314,1999-10,0.9463095238095236,0.8633095238095239
315,1999-11,1.142115,0.9463095238095236
316,1999-12,1.2751190476190477,1.142115
317,2000-01,1.15185,1.2751190476190477
318,2000-02,1.06536,1.15185
319,2000-03,1.049304347826087,1.06536
320,2000-04,0.9682368421052632,1.049304347826087
321,2000-05,0.9871136363636364,0.9682368421052632
322,2000-06,0.8944772727272727,0.9871136363636364
323,2000-07,0.929921052631579,0.8944772727272727
324,2000-08,0.799708695652174,0.929921052631579
325,2000-09,0.8106500000000001,0.799708695652174
326,2000-10,0.8047954545454545,0.8106500000000001
327,2000-11,0.718065,0.8047954545454545
328,2000-12,0.677775,0.718065
329,2001-01,0.6601190476190476,0.677775
330,2001-02,0.6305736842105263,0.6601190476190476
331,2001-03,0.6298181818181818,0.6305736842105263
332,2001-04,0.587915,0.6298181818181818
333,2001-05,0.6481590909090909,0.587915
334,2001-06,0.5771095238095238,0.6481590909090909
335,2001-07,0.5418571428571428,0.5771095238095238
336,2001-08,0.507804347826087,0.5418571428571428
337,2001-09,0.5018,0.507804347826087
338,2001-10,0.4474565217391305,0.5018
339,2001-11,0.460275,0.4474565217391305
340,2001-12,0.4684117647058823,0.460275
341,2002-01,0.4780714285714286,0.4684117647058823
342,2002-02,0.4530421052631578,0.4780714285714286
343,2002-03,0.530375,0.4530421052631578
344,2002-04,0.5444272727272726,0.530375
345,2002-05,0.5075681818181818,0.5444272727272726
346,2002-06,0.4836299999999999,0.5075681818181818
347,2002-07,0.4968333333333333,0.4836299999999999
348,2002-08,0.4827999999999999,0.4968333333333333
349,2002-09,0.580825,0.4827999999999999
350,2002-10,0.6218695652173913,0.580825
351,2002-11,0.6633631578947368,0.6218695652173913
352,2002-12,0.640925,0.6633631578947368
353,2003-01,0.6487142857142857,0.640925
354,2003-02,0.6281333333333333,0.6487142857142857
355,2003-03,0.5943333333333334,0.6281333333333333
356,2003-04,0.6209380952380952,0.5943333333333334
357,2003-05,0.6577380952380952,0.6209380952380952
358,2003-06,0.5905761904761905,0.6577380952380952
359,2003-07,0.6199318181818182,0.5905761904761905
360,2003-08,0.6172142857142857,0.6199318181818182
361,2003-09,0.6567380952380952,0.6172142857142857
362,2003-10,0.6228260869565218,0.6567380952380952
363,2003-11,0.5921944444444445,0.6228260869565218
364,2003-12,0.6422142857142857,0.5921944444444445
365,2004-01,0.7248947368421053,0.6422142857142857
366,2004-02,0.7314157894736842,0.7248947368421053
367,2004-03,0.7508260869565216,0.7314157894736842
368,2004-04,0.7042809523809523,0.7508260869565216
369,2004-05,0.7368750000000001,0.7042809523809523
370,2004-06,0.7806142857142857,0.7368750000000001
371,2004-07,0.7066666666666667,0.7806142857142857
372,2004-08,0.6809590909090909,0.7066666666666667
373,2004-09,0.7813809523809523,0.6809590909090909
374,2004-10,0.7585952380952381,0.7813809523809523
375,2004-11,0.84559,0.7585952380952381
376,2004-12,1.0071666666666668,0.84559
377,2005-01,1.01525,1.0071666666666668
378,2005-02,1.1408473684210527,1.01525
379,2005-03,1.2912954545454545,1.1408473684210527
380,2005-04,1.2108619047619047,1.2912954545454545
381,2005-05,1.2111666666666667,1.2108619047619047
382,2005-06,1.1262772727272727,1.2111666666666667
383,2005-07,1.031075,1.1262772727272727
384,2005-08,0.9993304347826087,1.031075
385,2005-09,0.9357142857142856,0.9993304347826087
386,2005-10,0.9972380952380951,0.9357142857142856
387,2005-11,1.00649,0.9972380952380951
388,2005-12,0.9997142857142856,1.00649
389,2006-01,1.193275,0.9997142857142856
390,2006-02,1.1210684210526316,1.193275
391,2006-03,1.0765434782608696,1.1210684210526316
392,2006-04,1.084315789473684,1.0765434782608696
393,2006-05,1.040318181818182,1.084315789473684
394,2006-06,0.9668045454545454,1.040318181818182
395,2006-07,0.9862,0.9668045454545454
396,2006-08,1.0512,0.9862
397,2006-09,1.05495,1.0512
398,2006-10,1.0455227272727272,1.05495
399,2006-11,1.1596499999999998,1.0455227272727272
400,2006-12,1.26495,1.1596499999999998
401,2007-01,1.1925,1.26495
402,2007-02,1.1624684210526317,1.1925
403,2007-03,1.11975,1.1624684210526317
404,2007-04,1.084665,1.11975
405,2007-05,1.0877272727272729,1.084665
406,2007-06,1.141847619047619,1.0877272727272729
407,2007-07,1.1223333333333332,1.141847619047619
408,2007-08,1.1619826086956522,1.1223333333333332
409,2007-09,1.2482105263157894,1.1619826086956522
410,2007-10,1.2945,1.2482105263157894
411,2007-11,1.230895,1.2945
412,2007-12,1.3292368421052632,1.230895
413,2008-01,1.3460952380952382,1.3292368421052632
414,2008-02,1.52386,1.3460952380952382
415,2008-03,1.44535,1.52386
416,2008-04,1.3315409090909092,1.44535
417,2008-05,1.3476190476190475,1.3315409090909092
418,2008-06,1.395233333333333,1.3476190476190475
419,2008-07,1.4113636363636364,1.395233333333333
420,2008-08,1.3885142857142856,1.4113636363636364
421,2008-09,1.374904761904762,1.3885142857142856
422,2008-10,1.1478260869565218,1.374904761904762
423,2008-11,1.1226842105263155,1.1478260869565218
424,2008-12,1.0987272727272728,1.1226842105263155
425,2009-01,1.1657,1.0987272727272728
426,2009-02,1.1408315789473684,1.1657
427,2009-03,1.1169090909090909,1.1408315789473684
428,2009-04,1.1593619047619046,1.1169090909090909
429,2009-05,1.29715,1.1593619047619046
430,2009-06,1.2600636363636364,1.29715
431,2009-07,1.1981363636363638,1.2600636363636364
432,2009-08,1.2816190476190477,1.1981363636363638
433,2009-09,1.2898571428571428,1.2816190476190477
434,2009-10,1.3702045454545455,1.2898571428571428
435,2009-11,1.37236,1.3702045454545455
436,2009-12,1.4266818181818182,1.37236
437,2010-01,1.401578947368421,1.4266818181818182
438,2010-02,1.318642105263158,1.401578947368421
439,2010-03,1.3361739130434782,1.318642105263158
440,2010-04,1.332128571428571,1.3361739130434782
441,2010-05,1.345025,1.332128571428571
442,2010-06,1.5071863636363636,1.345025
443,2010-07,1.6480476190476192,1.5071863636363636
444,2010-08,1.73395,1.6480476190476192
445,2010-09,1.870595238095238,1.73395
446,2010-10,1.8866428571428573,1.870595238095238
447,2010-11,2.0469904761904765,1.8866428571428573
448,2010-12,2.208681818181818,2.0469904761904765
449,2011-01,2.3595526315789472,2.208681818181818
450,2011-02,2.5892789473684212,2.3595526315789472
451,2011-03,2.7221956521739132,2.5892789473684212
452,2011-04,2.817885,2.7221956521739132
453,2011-05,2.749833333333333,2.817885
454,2011-06,2.5801363636363637,2.749833333333333
455,2011-07,2.5252,2.5801363636363637
456,2011-08,2.5637086956521737,2.5252
457,2011-09,2.5907142857142857,2.5637086956521737
458,2011-10,2.327952380952381,2.5907142857142857
459,2011-11,2.3093761904761902,2.327952380952381
460,2011-12,2.248761904761905,2.3093761904761902
461,2012-01,2.23245,2.248761904761905
462,2012-02,2.088835,2.23245
463,2012-03,1.8643863636363636,2.088835
464,2012-04,1.7883,1.8643863636363636
465,2012-05,1.7425454545454544,1.7883
466,2012-06,1.5683666666666665,1.7425454545454544
467,2012-07,1.8060714285714288,1.5683666666666665
468,2012-08,1.6576260869565218,1.8060714285714288
469,2012-09,1.7202368421052632,1.6576260869565218
470,2012-10,1.647391304347826,1.7202368421052632
471,2012-11,1.485142857142857,1.647391304347826
472,2012-12,1.470475,1.485142857142857
473,2013-01,1.5002857142857142,1.470475
474,2013-02,1.415057894736842,1.5002857142857142
475,2013-03,1.390225,1.415057894736842
476,2013-04,1.3719863636363636,1.390225
477,2013-05,1.3652727272727274,1.3719863636363636
478,2013-06,1.234615,1.3652727272727274
479,2013-07,1.2299545454545455,1.234615
480,2013-08,1.1798954545454543,1.2299545454545455
481,2013-09,1.1698,1.1798954545454543
482,2013-10,1.127913043478261,1.1698
483,2013-11,1.05658,1.127913043478261
484,2013-12,1.1217857142857144,1.05658
485,2014-01,1.1762380952380953,1.1217857142857144
486,2014-02,1.5423631578947368,1.1762380952380953
487,2014-03,1.889857142857143,1.5423631578947368
488,2014-04,1.972823809523809,1.889857142857143
489,2014-05,1.8855454545454544,1.972823809523809
490,2014-06,1.7180142857142855,1.8855454545454544
491,2014-07,1.7259318181818182,1.7180142857142855
492,2014-08,1.8808285714285713,1.7259318181818182
493,2014-09,1.887809523809524,1.8808285714285713
494,2014-10,2.05054347826087,1.887809523809524
495,2014-11,1.8826210526315792,2.05054347826087
496,2014-12,1.7559772727272729,1.8826210526315792
497,2015-01,1.692425,1.7559772727272729
498,2015-02,1.5529684210526316,1.692425
499,2015-03,1.3695227272727273,1.5529684210526316
500,2015-04,1.3848619047619048,1.3695227272727273
501,2015-05,1.32615,1.3848619047619048
502,2015-06,1.3195045454545455,1.32615
503,2015-07,1.2562272727272727,1.3195045454545455
504,2015-08,1.2748619047619048,1.2562272727272727
505,2015-09,1.189547619047619,1.2748619047619048
506,2015-10,1.25125,1.189547619047619
507,2015-11,1.18404,1.25125
508,2015-12,1.21925,1.18404
509,2016-01,1.1701052631578948,1.21925
510,2016-02,1.166565,1.1701052631578948
511,2016-03,1.2573636363636362,1.166565
512,2016-04,1.2302761904761903,1.2573636363636362
513,2016-05,1.2497380952380954,1.2302761904761903
514,2016-06,1.3588136363636365,1.2497380952380954
515,2016-07,1.4546,1.3588136363636365
516,2016-08,1.4119043478260869,1.4546
517,2016-09,1.5228809523809523,1.4119043478260869
518,2016-10,1.5560476190476191,1.5228809523809523
519,2016-11,1.6077619047619047,1.5560476190476191
520,2016-12,1.4101904761904762,1.6077619047619047
521,2017-01,1.486925,1.4101904761904762
522,2017-02,1.4552526315789474,1.486925
523,2017-03,1.4138695652173912,1.4552526315789474
524,2017-04,1.3589421052631578,1.4138695652173912
525,2017-05,1.3320454545454543,1.3589421052631578
526,2017-06,1.2424545454545457,1.3320454545454543
527,2017-07,1.32525,1.2424545454545457
528,2017-08,1.335408695652174,1.32525
529,2017-09,1.3280238095238095,1.335408695652174
530,2017-10,1.2612045454545455,1.3280238095238095
531,2017-11,1.259504761904762,1.2612045454545455
532,2017-12,1.2319,1.259504761904762
533,2018-01,1.240904761904762,1.2319
534,2018-02,1.2090105263157895,1.240904761904762
535,2018-03,1.1975714285714285,1.2090105263157895
536,2018-04,1.1725285714285714,1.1975714285714285
537,2018-05,1.2031363636363637,1.1725285714285714
538,2018-06,1.1614428571428572,1.2031363636363637
539,2018-07,1.1105714285714283,1.1614428571428572
540,2018-08,1.0318217391304347,1.1105714285714283
541,2018-09,0.9992894736842104,1.0318217391304347
542,2018-10,1.1485,0.9992894736842104
543,2018-11,1.1217857142857144,1.1485
544,2018-12,1.0304,1.1217857142857144
545,2019-01,1.0335,1.0304
546,2019-02,0.9982052631578948,1.0335
547,2019-03,0.9647380952380952,0.9982052631578948
548,2019-04,0.919947619047619,0.9647380952380952
549,2019-05,0.9266304347826086,0.919947619047619
550,2019-06,1.008205,0.9266304347826086
551,2019-07,1.0612826086956522,1.008205
552,2019-08,0.94885,1.0612826086956522
553,2019-09,0.9975238095238096,0.94885
554,2019-10,0.9736739130434784,0.9975238095238096
555,2019-11,1.0999904761904762,0.9736739130434784
556,2019-12,1.2961190476190476,1.0999904761904762
557,2020-01,1.1350454545454545,1.2961190476190476
558,2020-02,1.041715,1.1350454545454545
559,2020-03,1.1497727272727274,1.041715
560,2020-04,1.1376857142857144,1.1497727272727274
561,2020-05,1.0606190476190476,1.1376857142857144
562,2020-06,0.9681,1.0606190476190476
563,2020-07,1.0399772727272727,0.9681
564,2020-08,1.188795238095238,1.0399772727272727
565,2020-09,1.2141818181818185,1.188795238095238
566,2020-10,1.0740227272727272,1.2141818181818185
567,2020-11,1.1222238095238095,1.0740227272727272
568,2020-12,1.2290227272727272,1.1222238095238095
569,2021-01,1.245875,1.2290227272727272
570,2021-02,1.2710050000000002,1.245875
571,2021-03,1.3003260869565216,1.2710050000000002
572,2021-04,1.3261857142857143,1.3003260869565216
573,2021-05,1.5045238095238094,1.3261857142857143
574,2021-06,1.5633454545454546,1.5045238095238094
575,2021-07,1.6879318181818184,1.5633454545454546
576,2021-08,1.821504545454545,1.6879318181818184
577,2021-09,1.9023636363636365,1.821504545454545
578,2021-10,2.027690476190476,1.9023636363636365
579,2021-11,2.224381818181818,2.027690476190476
580,2021-12,2.3438695652173913,2.224381818181818
581,2022-01,2.3640238095238097,2.3438695652173913
582,2022-02,2.4609449999999997,2.3640238095238097
583,2022-03,2.228586956521739,2.4609449999999997
584,2022-04,2.255725,2.228586956521739
585,2022-05,2.185772727272727,2.255725
586,2022-06,2.3087136363636365,2.185772727272727
587,2022-07,2.178404761904762,2.3087136363636365
588,2022-08,2.243478260869565,2.178404761904762
589,2022-09,2.2445454545454546,2.243478260869565
590,2022-10,1.989047619047619,2.2445454545454546
591,2022-11,1.646818181818182,1.989047619047619
592,2022-12,1.6604545454545454,1.646818181818182
593,2023-01,1.5894727272727274,1.6604545454545454
594,2023-02,1.81267,1.5894727272727274
595,2023-03,1.7635695652173913,1.81267
596,2023-04,1.879125,1.7635695652173913
597,2023-05,1.8417608695652177,1.879125
598,2023-06,1.7558454545454545,1.8417608695652177
599,2023-07,1.593847619047619,1.7558454545454545
600,2023-08,1.5567260869565216,1.593847619047619
601,2023-09,1.5260714285714283,1.5567260869565216
602,2023-10,1.5525363636363636,1.5260714285714283
603,2023-11,1.3445315789473684,1.5525363636363636
604,2023-12,1.5426523809523809,1.3445315789473684
605,2024-01,1.8470347826086957,1.5426523809523809
606,2024-02,1.9228095238095235,1.8470347826086957
607,2024-03,1.9004047619047624,1.9228095238095235
608,2024-04,0.8636909090909092,1.9004047619047624
